"V1","V2","V3","V4","V5","V6","V7","V8","V9"
0.000273086030148119,0.000214993130896754,3.9045149610914e-05,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07
0.000275256126235319,0.000268330300605965,0.000118029534495313,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07
0.000262623399631644,0.000259922110544766,0.000186747166371783,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07
0.00024796587831731,0.000249062284656174,0.000220321629043274,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07
0.000263071353735536,0.000265341212904853,0.000242595895643789,5.97390339393192e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07
0.000263895529340436,0.000255952175318955,0.00025506533788209,4.73781028282003e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07
0.000259825510605257,0.000272610942302183,0.000257845298093898,2.08759961154311e-06,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07
0.000264267313462183,0.000258253769814851,0.000259969797569705,9.63452526464835e-06,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07
0.000268044519666568,0.000269257203775448,0.00027872561997858,2.03775642505945e-05,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07
0.000256661592359561,0.000260947508007622,0.000277612503519302,3.72707308114597e-05,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07
0.000271673431015567,0.000265949955389376,0.000255716657892579,3.83024466030135e-05,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07
0.000293101638544156,0.000293770905845878,0.000285980539818847,7.56208049600748e-05,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07
0.000264227662424295,0.00025969878055448,0.000278889583756117,0.00011602236323694,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07
0.000274579419266873,0.000273998254439396,0.000267171173733611,0.000150361615690056,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07
0.000281022617033569,0.000291710223208669,0.000263237230077872,0.000155579777960246,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07
0.000277206600522016,0.000277137839612478,0.000305445833026701,0.000197037823025047,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07
0.000258589944425245,0.000261839626921128,0.000267698879050321,0.000246006319058988,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07
0.000285532358703907,0.00027810670175701,0.000281150234483229,0.00025653170824061,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07
0.000268328335381903,0.000265391620844061,0.000276248330122948,0.000233143479618975,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07
0.000276390001804789,0.000287192147658199,0.000263003652980437,0.000261578447666145,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07
0.000300287832336328,0.000293378970744245,0.000288562770005888,0.000263152905441187,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07
0.00028658309316363,0.000284529420609455,0.000285633399752142,0.000288995955359207,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07
0.000271291696233895,0.000277904669785476,0.000283163594209594,0.000271398635192842,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07
0.00027747989891599,0.000272871549669127,0.00028223687095399,0.000270173872681277,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07
0.000297667465718631,0.000294805518831668,0.000279301243492178,0.00031820278693993,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07
0.000276846000416018,0.000274344590876995,0.000274297321988146,0.000289778586242294,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07
0.000274244389084289,0.000284464798133864,0.000281000531377723,0.000319050940262183,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07
0.000321426991951775,0.000308111205099872,0.000302891434153196,0.000285938608791443,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07
0.000272351986150808,0.00028828337906577,0.000296603191460236,0.000292960728432975,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07
0.000302950539340063,0.000298034145556378,0.000314716551961403,0.000281780805945589,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07
0.000283378095916672,0.000283115328138087,0.000289090697554388,0.000287332254999914,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07
0.000324954010735341,0.000325296249224059,0.000308100296951654,0.000299544761008375,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07
0.000310841730500455,0.000304776217807777,0.000295347578680477,0.000307683876670769,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07
0.000300743763887596,0.000307067185037216,0.00031430513889412,0.00029076482267631,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07,1.63602962571761e-07
