0.223270361316817,50000
0.237573886884558,50000
0.228249889892977,50000
0.228534188497612,50000
0.247194049665286,50000
0.245721636513551,50000
0.236064922638704,50000
0.242795000980455,50000
0.293296642144367,50000
0.233079499102495,50000
0.267352969012519,50000
0.26128431051083,50000
0.236311320266885,50000
0.262103011776947,50000
0.257075503750084,50000
0.250434034215875,50000
0.26877508177116,50000
0.242788919686763,50000
0.261660218211153,50000
0.263805696730076,50000
0.268210679988558,50000
0.237334312722244,50000
0.257076737400851,50000
0.295529606305222,50000
0.249696880508303,50000
0.257451966912205,50000
0.234548384917888,50000
0.237334536137162,50000
0.237725836923412,50000
0.242788756395079,50000
0.271013881610637,50000
0.238518143376099,50000
0.242431346375808,50000
0.233444393919054,50000
0.236794394740563,50000
0.271645705126541,50000
0.230927697367252,50000
0.229332139965474,50000
0.255832891577857,50000
0.254886081085687,50000
0.245721619727354,50000
0.259145246450614,50000
0.271013901983242,50000
0.242788742704098,50000
0.229071936638061,50000
0.269283293450951,50000
0.226938044132942,50000
0.228797555898011,50000
0.197918761557903,50000
0.242137389904631,50000
