"V1","V2","V3","V4","V5","V6","V7","V8"
55,48,24,0,0,0,0,0
61,65,56,0,0,0,0,0
51,50,56,0,0,0,0,0
64,65,61,2,0,0,0,0
63,63,76,29,0,0,0,0
67,67,61,61,0,0,0,0
73,75,74,76,0,0,0,0
68,66,68,80,0,0,0,0
89,87,82,99,0,0,0,0
87,87,93,86,0,0,0,0
106,108,108,94,0,0,0,0
102,103,100,108,0,0,0,0
125,124,130,144,0,0,0,0
142,144,146,120,0,0,0,0
166,163,159,190,33,0,0,0
231,233,229,205,203,0,0,0
273,274,282,289,291,0,0,0
419,416,409,412,373,0,0,0
735,737,733,745,759,2,0,0
2586,2588,2616,2823,3904,5561,5563,5563
160780,160780,160780,160780,160780,160780,160780,160780
