"V1","V2","V3","V4","V5","V6","V7","V8"
58,55,23,0,0,0,0,0
57,56,67,0,0,0,0,0
61,64,58,0,0,0,0,0
57,58,60,6,0,0,0,0
80,77,77,25,0,0,0,0
73,75,75,77,0,0,0,0
75,75,73,80,0,0,0,0
80,79,83,88,0,0,0,0
82,82,88,98,0,0,0,0
94,95,93,92,0,0,0,0
99,97,88,111,0,0,0,0
127,127,131,107,0,0,0,0
130,131,129,123,0,0,0,0
151,151,157,163,0,0,0,0
179,179,173,186,34,0,0,0
210,211,219,231,238,0,0,0
282,282,278,267,312,0,0,0
401,399,403,411,423,0,0,0
748,751,740,739,730,5,0,0
2498,2498,2527,2738,3805,5537,5542,5542
160801,160801,160801,160801,160801,160801,160801,160801
