"V1","V2","V3","V4","V5","V6","V7","V8"
69,67,32,0,0,0,0,0
56,56,64,0,0,0,0,0
60,58,49,0,0,0,0,0
53,52,64,4,0,0,0,0
68,69,64,30,0,0,0,0
77,79,74,72,0,0,0,0
71,69,81,77,0,0,0,0
92,95,85,87,0,0,0,0
95,94,89,86,0,0,0,0
91,90,101,107,0,0,0,0
100,103,103,111,0,0,0,0
104,101,99,123,0,0,0,0
143,142,145,120,0,0,0,0
154,157,161,153,0,0,0,0
152,150,152,189,57,0,0,0
208,209,207,209,226,0,0,0
282,283,279,257,303,0,0,0
393,391,391,403,420,0,0,0
757,758,751,735,719,3,0,0
2569,2571,2603,2831,3869,5591,5594,5594
160749,160749,160749,160749,160749,160749,160749,160749
