"V1","V2","V3","V4","V5","V6","V7","V8"
42,41,20,0,0,0,0,0
42,42,45,0,0,0,0,0
49,47,40,0,0,0,0,0
54,54,56,2,0,0,0,0
66,68,59,23,0,0,0,0
57,55,59,52,0,0,0,0
83,82,79,61,0,0,0,0
97,99,98,79,0,0,0,0
97,97,97,77,0,0,0,0
98,90,92,107,0,0,0,0
98,106,101,116,0,0,0,0
117,117,113,123,0,0,0,0
124,124,131,135,0,0,0,0
124,123,129,146,0,0,0,0
178,178,176,169,44,0,0,0
231,231,233,205,172,0,0,0
274,273,269,292,309,0,0,0
404,407,408,417,391,0,0,0
725,725,734,713,747,2,0,0
2632,2633,2653,2875,3929,5590,5592,5592
160751,160751,160751,160751,160751,160751,160751,160751
