"V1","V2","V3","V4","V5","V6","V7","V8"
59,56,26,0,0,0,0,0
41,42,50,0,0,0,0,0
56,55,54,0,0,0,0,0
83,84,67,4,0,0,0,0
80,78,93,32,0,0,0,0
73,73,72,52,0,0,0,0
80,83,92,77,0,0,0,0
89,88,80,106,0,0,0,0
94,93,87,112,0,0,0,0
89,91,92,94,0,0,0,0
98,98,110,109,0,0,0,0
108,105,98,123,0,0,0,0
130,130,126,125,0,0,0,0
163,166,160,149,1,0,0,0
183,179,196,178,32,0,0,0
243,248,232,238,239,0,0,0
300,298,304,308,312,0,0,0
383,382,393,426,423,0,0,0
673,674,670,696,776,1,0,0
2499,2501,2522,2695,3741,5523,5524,5524
160819,160819,160819,160819,160819,160819,160819,160819
