"V1","V2","V3","V4","V5","V6","V7","V8"
52,51,29,0,0,0,0,0
42,43,42,0,0,0,0,0
44,44,45,0,0,0,0,0
56,53,46,6,0,0,0,0
81,83,78,29,0,0,0,0
69,69,75,46,0,0,0,0
72,70,74,61,0,0,0,0
86,86,85,80,0,0,0,0
72,74,73,99,0,0,0,0
86,86,88,105,0,0,0,0
119,120,108,97,0,0,0,0
130,125,127,96,0,0,0,0
124,127,140,147,0,0,0,0
161,161,151,168,0,0,0,0
178,180,186,186,40,0,0,0
221,218,223,219,185,0,0,0
286,287,288,300,285,0,0,0
399,399,400,391,435,0,0,0
699,699,700,708,739,3,0,0
2560,2562,2579,2799,3853,5534,5537,5537
160806,160806,160806,160806,160806,160806,160806,160806
