"V1","V2","V3","V4","V5","V6","V7","V8"
63,60,32,0,0,0,0,0
60,59,58,0,0,0,0,0
59,59,59,0,0,0,0,0
71,70,73,2,0,0,0,0
55,59,64,32,0,0,0,0
59,58,61,78,0,0,0,0
68,66,63,86,0,0,0,0
78,79,80,75,0,0,0,0
96,97,84,91,0,0,0,0
103,98,106,80,0,0,0,0
92,94,102,106,0,0,0,0
103,105,100,115,0,0,0,0
142,142,130,132,0,0,0,0
149,149,152,142,0,0,0,0
165,167,166,185,53,0,0,0
189,189,203,221,210,0,0,0
324,323,311,264,265,0,0,0
409,411,417,436,428,0,0,0
674,672,674,690,775,2,0,0
2709,2711,2733,2933,3937,5666,5668,5668
160675,160675,160675,160675,160675,160675,160675,160675
