"V1","V2","V3","V4","V5","V6","V7","V8"
0,0,0,0,0,0,0,0
6.01167467221344e-06,6.01167467221344e-06,6.01167467221344e-06,0,0,0,0,0
6.01167467221344e-06,6.01167467221344e-06,0,0,0,0,0,0
1.20233493444269e-05,1.20233493444269e-05,1.20233493444269e-05,0,0,0,0,0
6.01167467221344e-06,6.01167467221344e-06,1.20233493444269e-05,6.01167467221344e-06,0,0,0,0
6.01167467221344e-06,6.01167467221344e-06,6.01167467221344e-06,0,0,0,0,0
0,0,0,1.20233493444269e-05,0,0,0,0
1.20233493444269e-05,1.20233493444269e-05,6.01167467221344e-06,1.20233493444269e-05,0,0,0,0
1.20233493444269e-05,1.20233493444269e-05,1.20233493444269e-05,6.01167467221344e-06,0,0,0,0
1.80350240166403e-05,1.80350240166403e-05,2.40466986888538e-05,6.01167467221344e-06,0,0,0,0
1.80350240166403e-05,1.80350240166403e-05,6.01167467221344e-06,1.20233493444269e-05,0,0,0,0
6.01167467221344e-06,6.01167467221344e-06,1.80350240166403e-05,2.40466986888538e-05,0,0,0,0
6.01167467221344e-06,6.01167467221344e-06,6.01167467221344e-06,1.80350240166403e-05,0,0,0,0
3.00583733610672e-05,3.00583733610672e-05,2.40466986888538e-05,1.20233493444269e-05,0,0,0,0
3.00583733610672e-05,3.00583733610672e-05,3.00583733610672e-05,2.40466986888538e-05,2.40466986888538e-05,0,0,0
4.80933973777075e-05,4.80933973777075e-05,5.41050720499209e-05,3.60700480332806e-05,1.80350240166403e-05,0,0,0
3.00583733610672e-05,3.00583733610672e-05,2.40466986888538e-05,5.41050720499209e-05,4.20817227054941e-05,0,0,0
5.41050720499209e-05,5.41050720499209e-05,6.01167467221344e-05,4.20817227054941e-05,2.40466986888538e-05,0,0,0
0.00019237358951083,0.00019237358951083,0.000180350240166403,0.000168326890821976,0.000114221818772055,0,0,0
0.000396770528366087,0.000396770528366087,0.000408793877710514,0.000456887275088221,0.000667295888615692,0.000889727851487589,0.000889727851487589,0.000889727851487589
0.999110272148512,0.999110272148512,0.999110272148512,0.999110272148512,0.999110272148512,0.999110272148512,0.999110272148512,0.999110272148512
