"V1","V2","V3","V4","V5","V6","V7","V8"
54,51,21,0,0,0,0,0
49,47,53,0,0,0,0,0
56,58,55,0,0,0,0,0
47,48,59,4,0,0,0,0
49,49,40,35,0,0,0,0
61,62,63,48,0,0,0,0
70,70,72,76,0,0,0,0
94,91,81,61,0,0,0,0
93,93,103,77,0,0,0,0
79,82,81,85,0,0,0,0
93,91,95,131,0,0,0,0
114,115,110,112,0,0,0,0
136,136,131,114,0,0,0,0
154,153,150,156,0,0,0,0
199,201,201,178,44,0,0,0
217,215,210,227,184,0,0,0
301,301,318,313,283,0,0,0
377,379,376,402,426,0,0,0
738,735,742,737,767,5,0,0
2582,2586,2602,2807,3859,5558,5563,5563
160780,160780,160780,160780,160780,160780,160780,160780
