"V1","V2","V3","V4","V5","V6","V7","V8"
57,53,26,0,0,0,0,0
54,56,55,0,0,0,0,0
62,62,60,0,0,0,0,0
60,58,63,3,0,0,0,0
66,66,72,30,0,0,0,0
61,60,63,67,0,0,0,0
70,74,66,79,0,0,0,0
74,69,68,84,0,0,0,0
82,85,82,94,0,0,0,0
96,94,94,74,0,0,0,0
120,121,118,91,0,0,0,0
108,108,109,119,0,0,0,0
154,153,140,147,0,0,0,0
146,148,161,158,0,0,0,0
187,188,195,189,34,0,0,0
211,210,210,224,217,0,0,0
253,256,262,275,290,0,0,0
402,398,395,399,411,0,0,0
710,711,713,716,775,3,0,0
2626,2629,2647,2850,3872,5596,5599,5599
160744,160744,160744,160744,160744,160744,160744,160744
