"V1","V2","V3","V4","V5","V6","V7","V8"
56,51,25,0,0,0,0,0
37,39,47,0,0,0,0,0
55,55,43,0,0,0,0,0
51,52,56,3,0,0,0,0
64,62,54,41,0,0,0,0
51,52,62,47,0,0,0,0
81,82,70,66,0,0,0,0
80,78,86,73,0,0,0,0
91,90,87,65,0,0,0,0
91,91,98,103,0,0,0,0
102,105,98,102,0,0,0,0
126,123,133,119,0,0,0,0
145,145,134,136,0,0,0,0
140,144,153,177,1,0,0,0
158,157,153,176,41,0,0,0
205,204,202,196,189,0,0,0
291,291,291,269,287,0,0,0
391,394,404,404,446,0,0,0
734,732,732,714,700,3,0,0
2644,2646,2665,2902,3929,5590,5593,5593
160750,160750,160750,160750,160750,160750,160750,160750
