"V1","V2","V3","V4","V5","V6","V7","V8"
35,34,11,0,0,0,0,0
45,43,41,0,0,0,0,0
47,44,44,0,0,0,0,0
54,57,59,1,0,0,0,0
78,81,72,19,0,0,0,0
82,80,83,41,0,0,0,0
82,84,83,57,0,0,0,0
80,77,77,90,0,0,0,0
88,88,92,101,0,0,0,0
89,90,88,114,0,0,0,0
115,115,112,99,0,0,0,0
127,126,128,125,0,0,0,0
138,138,143,146,0,0,0,0
168,166,170,161,0,0,0,0
166,169,166,190,25,0,0,0
254,254,257,221,169,0,0,0
253,253,251,310,306,0,0,0
393,394,390,389,435,0,0,0
741,739,743,713,810,2,0,0
2577,2580,2602,2835,3867,5610,5612,5612
160731,160731,160731,160731,160731,160731,160731,160731
