"V1","V2","V3","V4","V5","V6","V7","V8"
54,52,28,0,0,0,0,0
51,51,56,0,0,0,0,0
62,64,56,0,0,0,0,0
60,59,62,7,0,0,0,0
57,55,60,40,0,0,0,0
64,66,61,59,0,0,0,0
84,83,79,70,0,0,0,0
87,87,87,83,0,0,0,0
87,88,90,81,0,0,0,0
100,98,101,97,0,0,0,0
105,103,106,120,0,0,0,0
106,109,110,122,0,0,0,0
111,111,120,134,0,0,0,0
176,171,158,142,0,0,0,0
166,171,176,177,58,0,0,0
225,223,215,237,204,0,0,0
313,315,320,272,292,0,0,0
413,415,407,435,439,0,0,0
733,730,734,741,731,7,0,0
2610,2613,2638,2847,3940,5657,5664,5664
160679,160679,160679,160679,160679,160679,160679,160679
