"V1","V2","V3","V4","V5","V6","V7","V8"
59,54,27,0,0,0,0,0
60,59,57,0,0,0,0,0
57,55,58,0,0,0,0,0
53,57,60,1,0,0,0,0
75,76,72,37,0,0,0,0
61,57,64,66,0,0,0,0
91,94,76,80,0,0,0,0
65,66,80,76,0,0,0,0
89,87,83,93,0,0,0,0
107,110,106,97,0,0,0,0
110,106,115,101,0,0,0,0
110,113,105,115,0,0,0,0
119,119,120,157,0,0,0,0
147,146,149,156,0,0,0,0
171,171,169,153,41,0,0,0
245,246,251,230,215,0,0,0
310,308,298,296,292,0,0,0
387,388,401,436,421,0,0,0
710,714,714,705,798,1,0,0
2537,2537,2558,2764,3796,5562,5563,5563
160780,160780,160780,160780,160780,160780,160780,160780
