"V1","V2","V3","V4","V5","V6","V7","V8"
52,51,30,0,0,0,0,0
60,61,51,0,0,0,0,0
65,65,67,0,0,0,0,0
55,54,59,2,0,0,0,0
60,61,60,44,0,0,0,0
64,59,51,58,0,0,0,0
81,82,82,68,0,0,0,0
77,81,87,89,0,0,0,0
86,83,90,82,0,0,0,0
76,79,77,94,0,0,0,0
91,88,92,110,0,0,0,0
115,118,113,100,0,0,0,0
147,144,139,132,0,0,0,0
164,166,176,151,0,0,0,0
179,178,172,203,40,0,0,0
226,227,229,217,218,0,0,0
280,280,272,288,300,0,0,0
419,416,420,416,425,0,0,0
758,760,755,741,724,4,0,0
2558,2560,2591,2818,3906,5609,5613,5613
160730,160730,160730,160730,160730,160730,160730,160730
