"V1","V2","V3","V4","V5","V6","V7","V8"
62,58,27,0,0,0,0,0
49,50,53,0,0,0,0,0
55,55,55,0,0,0,0,0
52,53,59,3,0,0,0,0
66,64,58,34,0,0,0,0
70,73,70,69,0,0,0,0
64,64,71,76,0,0,0,0
75,74,69,73,0,0,0,0
87,87,84,86,0,0,0,0
99,98,101,85,0,0,0,0
94,94,91,98,0,0,0,0
115,116,116,126,0,0,0,0
156,157,153,125,0,0,0,0
156,154,157,154,1,0,0,0
176,176,184,201,34,0,0,0
219,220,219,223,222,0,0,0
290,291,292,301,278,0,0,0
382,380,383,373,405,0,0,0
714,717,715,721,787,3,0,0
2603,2603,2627,2836,3857,5581,5584,5584
160759,160759,160759,160759,160759,160759,160759,160759
