"V1","V2","V3","V4","V5","V6","V7","V8"
56,52,33,0,0,0,0,0
41,45,41,0,0,0,0,0
72,69,54,0,0,0,0,0
67,66,77,3,0,0,0,0
59,60,69,41,0,0,0,0
72,71,64,55,0,0,0,0
80,82,85,80,0,0,0,0
72,74,70,91,0,0,0,0
93,91,87,88,0,0,0,0
113,113,112,96,0,0,0,0
111,110,110,102,0,0,0,0
117,116,119,133,0,0,0,0
100,100,109,143,0,0,0,0
119,121,110,140,2,0,0,0
173,172,165,145,33,0,0,0
208,210,227,190,215,0,0,0
285,283,278,278,319,0,0,0
388,389,384,407,399,0,0,0
737,734,738,698,717,2,0,0
2556,2561,2587,2829,3834,5517,5519,5519
160824,160824,160824,160824,160824,160824,160824,160824
