"V1","V2","V3","V4","V5","V6","V7","V8"
56,56,20,0,0,0,0,0
57,56,64,0,0,0,0,0
55,56,59,0,0,0,0,0
68,67,61,1,0,0,0,0
60,58,65,34,0,0,0,0
66,68,61,69,0,0,0,0
73,72,70,85,0,0,0,0
92,93,85,75,0,0,0,0
79,78,92,78,0,0,0,0
95,91,91,92,0,0,0,0
119,121,119,111,0,0,0,0
136,139,134,124,0,0,0,0
135,133,139,134,0,0,0,0
115,118,126,181,0,0,0,0
195,190,192,172,34,0,0,0
203,204,203,210,200,0,0,0
291,289,284,283,329,0,0,0
425,427,438,411,446,0,0,0
726,728,718,757,743,1,0,0
2508,2510,2533,2737,3802,5553,5554,5554
160789,160789,160789,160789,160789,160789,160789,160789
