"V1","V2","V3","V4","V5","V6","V7","V8"
52,48,21,0,0,0,0,0
60,58,59,0,0,0,0,0
49,53,49,0,0,0,0,0
64,62,59,2,0,0,0,0
57,58,64,28,0,0,0,0
71,71,67,76,0,0,0,0
64,66,75,71,0,0,0,0
86,85,74,77,0,0,0,0
78,79,93,98,0,0,0,0
97,94,81,81,0,0,0,0
106,107,112,98,0,0,0,0
118,115,120,119,0,0,0,0
130,133,133,140,0,0,0,0
132,133,130,152,0,0,0,0
184,184,184,171,54,0,0,0
205,206,214,204,222,0,0,0
302,301,286,288,284,0,0,0
405,405,406,421,415,0,0,0
780,780,782,732,734,7,0,0
2580,2582,2611,2862,3911,5613,5620,5620
160723,160723,160723,160723,160723,160723,160723,160723
