"V1","V2","V3","V4","V5","V6","V7","V8"
63,61,27,0,0,0,0,0
61,61,68,0,0,0,0,0
54,55,53,0,0,0,0,0
70,70,69,1,0,0,0,0
69,67,70,40,0,0,0,0
56,57,66,68,0,0,0,0
76,75,73,73,0,0,0,0
82,81,70,94,0,0,0,0
85,87,90,79,0,0,0,0
92,91,93,91,0,0,0,0
109,110,103,100,0,0,0,0
113,113,123,121,0,0,0,0
144,145,141,149,0,0,0,0
164,162,162,147,0,0,0,0
201,204,217,207,59,0,0,0
218,217,214,253,235,0,0,0
308,303,290,285,264,0,0,0
417,420,429,396,439,0,0,0
766,763,752,810,810,5,0,0
2526,2532,2564,2760,3867,5669,5674,5674
160669,160669,160669,160669,160669,160669,160669,160669
