"","9","4","6","3","4","2","9","1","7","7","11","12","13","14","15","16","17","17","19","20","21","22","23","24","24","24","27"
"1",9,4,6,3,4,2,9,1,7,7,11,12,13,14,15,16,17,17,19,20,21,22,23,24,24,24,27
"2",2,6,6,5,7,4,4,6,7,11,11,12,13,14,15,16,17,18,19,20,21,22,23,23,25,24,27
"3",8,6,6,3,7,2,10,6,6,8,9,12,13,14,15,16,17,18,19,20,21,22,23,23,25,27,27
"4",3,2,4,4,9,3,2,6,3,5,11,12,13,14,15,16,17,18,19,20,21,22,23,23,25,24,27
"5",1,5,6,8,4,6,6,10,7,8,8,12,13,14,15,16,17,18,19,20,21,22,23,23,27,23,27
"6",8,6,1,3,5,6,6,9,11,9,10,12,13,14,15,16,17,18,19,20,21,22,23,23,24,24,27
"7",6,6,6,6,1,4,6,1,1,8,11,12,13,14,15,16,17,18,19,20,21,22,23,23,25,25,27
"8",3,4,1,6,10,8,10,3,9,10,12,12,13,14,15,16,17,18,19,20,21,22,23,23,25,24,25
"9",4,1,6,2,3,2,9,6,8,8,10,12,13,14,15,16,17,18,19,20,21,22,23,24,24,24,27
"10",5,3,2,5,4,3,4,8,9,5,11,12,13,14,15,16,17,18,19,20,21,22,23,23,25,24,27
"11",6,4,4,9,3,5,5,2,9,8,10,12,13,14,15,16,17,18,19,20,21,22,23,23,24,25,25
"12",4,10,6,4,6,4,2,2,4,10,10,12,13,14,15,16,17,18,19,20,21,22,24,23,23,24,27
"13",8,3,4,4,6,8,2,9,1,5,10,11,13,14,15,16,17,18,19,20,21,22,23,23,25,24,27
"14",1,9,6,10,4,5,2,2,10,4,12,12,13,14,15,16,17,18,19,20,21,22,23,23,25,25,27
"15",6,9,5,2,1,5,2,9,6,8,10,12,13,14,15,16,17,18,19,20,21,22,23,23,23,25,27
"16",8,4,9,2,6,4,9,5,6,5,5,12,13,14,15,16,17,18,19,20,21,23,23,23,25,25,27
"17",6,2,6,3,9,9,1,2,3,10,12,12,13,14,15,16,17,18,19,20,21,22,23,23,24,25,27
"18",2,5,3,3,1,2,9,6,2,9,12,12,13,14,15,16,17,18,19,20,21,22,23,23,25,23,25
"19",8,3,6,2,6,3,4,9,10,9,11,12,13,14,15,16,17,18,19,20,21,22,22,23,24,25,24
"20",6,2,6,3,7,10,6,4,7,9,11,12,13,14,15,16,17,18,19,20,21,22,23,23,24,24,27
"21",4,6,2,9,4,6,6,2,8,6,10,12,13,14,15,16,17,18,19,20,21,22,23,23,23,27,25
"22",2,2,1,2,9,3,4,3,3,10,10,12,13,14,15,16,17,18,19,20,21,22,23,25,24,25,25
"23",4,4,6,6,6,6,8,6,4,7,11,12,13,14,15,16,17,18,19,20,21,22,23,23,25,24,27
"24",1,6,6,3,6,5,3,3,6,8,10,12,13,14,15,16,17,18,19,20,21,22,23,23,25,24,27
"25",3,6,2,6,2,6,9,4,6,6,11,12,13,14,15,16,17,17,19,20,21,22,23,24,25,25,27
"26",2,6,2,4,7,6,5,8,8,5,11,12,13,14,15,16,17,18,19,20,21,22,23,23,25,27,25
"27",5,6,4,3,2,3,4,6,9,4,12,11,13,14,15,16,17,18,19,20,21,22,23,23,24,27,27
"28",6,10,2,6,4,6,9,6,3,8,11,11,13,14,15,16,17,18,19,20,21,22,23,25,25,25,25
"29",6,2,4,10,5,4,6,4,7,10,10,12,13,14,15,16,17,18,19,20,21,22,23,24,25,27,24
"30",9,5,2,1,5,5,6,4,2,5,11,12,13,14,15,16,17,18,19,20,21,22,22,23,24,27,27
"31",3,4,5,6,5,10,6,9,3,9,10,12,13,14,15,16,17,18,19,20,21,22,23,23,25,24,27
"32",6,6,8,2,2,2,6,9,9,3,11,12,13,14,15,16,17,18,19,20,21,22,23,23,27,25,27
"33",9,6,2,3,5,10,6,7,8,10,12,12,13,14,15,16,17,18,19,20,21,22,23,23,25,24,27
"34",7,2,6,1,4,8,6,9,3,10,10,12,13,14,15,16,17,18,19,20,21,22,23,23,25,25,27
"35",9,2,5,10,1,1,6,4,7,11,11,12,13,14,15,16,17,18,19,20,21,22,23,24,23,27,27
"36",4,6,5,6,6,8,9,9,8,12,12,11,13,14,15,16,17,18,19,20,21,22,23,23,25,27,27
"37",5,5,9,1,2,6,4,4,3,5,10,12,13,14,15,16,17,18,19,20,21,21,23,23,25,25,27
"38",6,4,6,6,5,2,6,2,1,8,11,12,13,14,15,16,17,18,19,20,21,21,23,24,25,25,27
"39",2,6,3,3,4,2,2,4,8,5,10,12,13,14,15,16,17,18,19,20,21,22,23,23,25,24,27
"40",2,6,6,6,9,2,4,9,3,7,11,12,13,14,15,16,17,18,19,20,21,22,23,24,23,25,24
"41",8,9,7,2,3,5,2,9,8,4,8,12,13,14,15,16,17,18,19,20,21,22,22,23,23,25,27
"42",5,5,4,10,2,3,2,4,9,11,11,12,13,14,15,16,17,18,19,20,21,21,23,23,25,25,27
"43",1,6,6,8,6,5,2,2,5,7,8,12,13,14,15,16,17,18,19,20,21,22,23,23,24,27,27
"44",2,6,2,5,6,2,7,9,5,10,12,12,13,14,15,16,17,18,19,20,21,22,23,23,25,25,27
"45",7,9,2,8,3,10,9,5,3,3,12,12,13,14,15,16,17,18,19,20,21,22,23,23,23,27,27
"46",1,2,8,10,2,6,3,4,6,10,11,12,13,14,15,16,17,18,19,20,21,22,23,23,25,27,25
"47",4,7,4,2,3,2,5,6,7,10,11,12,13,14,15,16,17,18,19,20,21,22,23,23,24,27,27
"48",6,8,6,6,4,4,9,6,1,10,10,12,13,14,15,16,17,18,19,20,21,22,23,23,25,25,27
"49",2,8,6,8,3,7,2,3,8,6,10,12,13,14,15,16,17,18,19,20,21,22,22,25,27,27,27
"50",6,3,2,2,4,3,2,2,10,5,12,12,13,14,15,16,17,18,19,20,21,22,22,23,23,24,27
