"","10","1","6","11","3","4","8","2","11","4","11","12","13","14","15","16","17","18","19","19","19","19","19","19","19","21","21"
"1",10,1,6,11,3,4,8,2,11,4,11,12,13,14,15,16,17,18,19,19,19,19,19,19,19,21,21
"2",4,10,3,4,9,6,2,8,11,8,4,12,13,14,15,16,17,18,19,19,19,19,19,19,19,19,20
"3",6,9,6,5,3,3,11,4,4,8,11,12,11,14,15,16,18,19,19,19,19,19,19,19,19,20,21
"4",2,3,4,7,1,12,11,4,3,11,11,12,13,14,15,16,17,19,19,19,19,19,19,19,20,20,21
"5",10,1,8,9,5,6,2,6,9,8,11,12,13,14,15,16,17,17,19,19,19,19,19,19,19,20,20
"6",6,1,1,1,1,11,7,11,11,11,11,12,13,14,15,16,17,19,19,19,19,19,19,19,19,20,20
"7",10,6,1,6,2,3,6,11,4,11,12,12,13,13,15,16,17,19,19,19,19,19,19,19,19,20,21
"8",4,6,10,4,2,11,4,9,6,9,12,12,13,14,15,16,17,19,19,19,19,19,19,19,19,19,21
"9",4,10,10,4,3,3,1,10,11,4,7,12,13,14,15,16,17,19,19,19,19,19,19,19,19,20,20
"10",11,9,2,11,4,4,2,1,11,5,11,12,13,13,15,16,17,19,19,19,19,19,19,19,20,20,21
"11",6,2,2,11,9,10,12,3,4,11,11,13,13,14,15,16,17,19,19,19,19,19,19,19,19,27,21
"12",11,1,5,4,10,1,12,6,6,10,10,12,13,14,15,16,17,18,19,19,19,19,19,19,19,19,21
"13",1,10,6,11,2,1,11,4,10,8,11,12,13,14,15,16,17,19,19,19,19,19,19,19,19,20,20
"14",9,6,1,10,11,6,10,2,11,1,10,11,14,14,15,16,17,19,19,19,19,19,19,19,19,20,20
"15",8,1,1,5,1,6,4,6,10,3,12,12,13,14,15,16,18,19,19,19,19,19,19,19,19,20,20
"16",10,10,10,8,9,2,11,9,12,11,11,11,13,14,15,16,17,19,19,19,19,19,19,19,19,20,20
"17",4,1,6,9,3,6,1,6,10,5,12,12,13,14,15,16,17,19,19,19,19,19,19,19,19,19,21
"18",3,9,4,6,3,2,4,2,11,4,11,12,13,14,15,16,17,19,19,19,19,19,19,19,19,20,21
"19",9,6,10,6,6,10,6,6,3,11,11,12,12,14,15,16,17,19,19,19,19,19,19,19,19,20,21
"20",4,9,6,9,4,8,9,4,10,4,10,11,13,14,15,16,17,19,19,19,19,19,19,19,19,20,27
"21",6,10,10,11,1,2,2,10,3,11,12,12,12,14,15,16,17,18,19,19,19,19,19,19,19,20,21
"22",3,1,7,9,1,6,8,6,11,4,10,12,13,14,15,16,17,18,19,19,19,19,19,19,19,21,20
"23",7,9,7,4,6,6,3,10,9,12,10,11,13,14,15,16,18,19,19,19,19,19,19,19,19,20,20
"24",1,10,7,7,3,6,4,9,3,11,12,13,13,14,15,16,17,19,19,19,19,19,19,19,20,20,20
"25",6,6,4,6,8,11,4,6,10,11,10,12,13,14,15,16,18,19,19,19,19,19,19,19,20,20,21
"26",8,6,3,6,3,1,8,10,4,11,3,12,13,14,15,16,18,19,19,19,19,19,19,19,19,19,20
"27",1,7,6,3,6,1,4,11,10,10,11,13,13,14,15,16,17,19,19,19,19,19,19,19,19,20,21
"28",6,4,8,7,9,4,1,4,8,3,4,11,13,14,15,16,17,19,19,19,19,19,19,19,19,21,21
"29",6,10,6,3,6,6,4,6,4,2,12,12,13,14,15,16,17,19,19,19,19,19,19,19,19,21,27
"30",10,1,8,1,3,7,6,8,4,6,11,12,13,14,15,16,18,17,19,19,19,19,19,19,19,20,20
"31",4,6,7,2,10,6,6,4,11,4,4,12,13,14,15,16,17,19,19,19,19,19,19,19,19,20,21
"32",3,6,6,10,1,3,3,11,4,10,12,12,13,14,15,16,17,18,19,19,19,19,19,19,19,19,20
"33",3,8,5,6,10,10,2,9,10,11,11,12,14,14,15,16,17,19,19,19,19,19,19,19,19,19,21
"34",10,6,1,10,9,7,11,8,10,11,10,13,13,14,15,16,17,19,19,19,19,19,19,19,20,20,21
"35",10,4,9,3,11,1,11,4,8,3,11,11,13,14,15,16,17,18,19,19,19,19,19,19,19,19,20
"36",7,1,1,9,8,4,10,11,3,11,11,12,13,14,15,16,17,17,19,19,19,19,19,19,19,20,20
