"","4","1","1","2","4","5","9","9","6","5","2","12","13","14","15","16","17","18","19","19","21","23","23","24","24","27","27"
"1",4,1,1,2,4,5,9,9,6,5,2,12,13,14,15,16,17,18,19,19,21,23,23,24,24,27,27
"2",11,6,9,1,4,11,4,9,7,4,5,13,13,14,15,16,17,18,19,20,21,23,22,23,22,27,27
"3",7,2,4,9,2,3,3,4,7,12,5,12,13,14,15,17,17,18,19,20,22,22,24,24,27,27,27
"4",6,2,3,4,5,1,6,3,9,4,3,12,12,14,15,16,17,17,19,19,22,22,22,24,27,27,27
"5",5,8,11,2,7,9,5,11,3,3,10,12,13,14,15,16,17,18,19,20,21,23,23,24,24,27,27
"6",10,4,4,5,9,9,5,6,2,5,9,13,13,13,15,16,17,19,19,20,21,22,24,23,27,27,27
"7",2,5,6,4,5,6,6,5,9,9,12,3,13,14,15,16,17,18,19,20,20,23,27,24,22,20,27
"8",5,5,2,2,1,3,3,6,3,10,12,12,12,14,15,16,17,18,18,20,22,23,23,22,27,27,23
"9",10,1,2,6,6,10,1,5,6,1,9,11,13,15,15,16,17,18,19,20,21,22,24,22,27,27,27
"10",2,5,8,1,7,8,10,3,4,3,6,12,13,14,15,16,18,18,19,19,20,23,25,21,24,27,27
"11",4,1,1,5,3,8,12,7,11,11,5,13,13,14,15,16,17,18,19,19,21,22,23,24,27,27,27
"12",6,2,5,1,1,3,3,3,1,5,13,12,13,14,15,16,27,18,19,19,22,21,25,23,27,27,27
"13",4,1,2,5,9,8,8,1,4,8,10,13,13,14,15,16,17,18,19,20,21,22,22,24,27,27,27
"14",5,4,4,2,5,4,4,11,7,7,6,12,13,14,15,16,17,18,19,19,22,22,22,27,27,22,27
"15",2,5,2,2,2,11,4,2,1,7,11,13,12,14,15,16,17,18,18,20,21,22,23,27,27,24,27
"16",3,6,4,11,9,4,9,4,3,11,10,11,13,14,15,16,17,18,19,20,21,22,22,27,27,24,27
"17",4,5,6,10,3,5,10,4,12,8,2,10,13,14,15,16,17,18,19,19,22,22,24,22,27,27,27
"18",7,5,6,10,1,4,10,5,4,7,4,12,13,14,15,16,17,18,19,20,20,23,24,24,24,27,22
"19",9,5,5,9,7,6,4,1,10,4,6,11,12,14,15,16,17,18,19,20,22,24,24,27,27,27,27
"20",2,7,6,3,8,9,8,9,3,7,11,13,12,14,15,17,17,18,19,19,20,22,22,24,27,27,27
"21",4,5,6,1,9,3,10,5,7,10,4,12,12,14,15,16,17,18,19,20,21,21,22,24,27,27,27
"22",5,2,5,3,9,9,8,5,4,9,12,12,13,14,15,16,17,19,19,21,20,22,24,24,22,27,27
"23",9,3,7,6,6,8,8,7,12,11,12,13,13,14,15,16,17,18,19,20,21,24,24,27,24,27,27
"24",4,9,4,11,3,7,8,11,7,7,3,13,13,14,15,16,18,18,19,19,22,22,24,24,27,27,27
"25",6,7,8,6,5,8,5,11,4,4,9,12,13,14,15,16,17,18,19,20,21,22,24,23,24,27,27
"26",10,9,7,6,5,4,9,6,4,11,5,12,13,14,15,16,17,18,19,20,21,22,22,25,27,27,27
"27",3,3,8,6,1,1,4,5,5,7,12,10,13,14,15,16,17,18,19,20,21,23,24,24,24,27,27
