"","6","6","2","4","4","6","2","3","8","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","26"
"1",6,6,2,4,4,6,2,3,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,26
"2",2,6,2,2,4,3,4,2,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,26
"3",6,2,2,6,6,2,4,5,3,8,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,25,26
"4",1,6,6,6,6,3,4,2,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,26
"5",3,6,2,6,6,2,4,2,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"6",6,6,6,6,6,3,3,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"7",4,5,4,4,2,2,6,6,3,8,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,26
"8",6,6,2,6,6,8,6,6,3,8,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"9",6,4,2,6,4,3,4,2,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,26
"10",1,6,4,2,4,3,5,9,3,8,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"11",3,5,6,6,3,4,4,9,3,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"12",6,6,4,6,6,8,4,9,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,25,26
"13",6,6,2,2,4,2,4,4,9,6,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"14",6,6,6,6,6,4,2,2,10,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"15",6,6,4,6,5,3,5,2,6,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,26
"16",6,6,2,2,5,3,5,6,8,8,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"17",6,6,6,2,6,2,4,5,9,8,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,25,27
"18",3,6,6,2,4,3,4,2,8,9,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,26
"19",6,6,4,2,3,3,6,2,3,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,26
"20",2,4,6,2,4,3,5,6,9,8,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"21",6,2,6,2,6,4,6,2,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"22",3,6,6,6,6,5,4,6,4,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,25,27
"23",6,2,4,2,4,3,4,9,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"24",4,6,2,6,6,4,6,2,10,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"25",6,6,4,6,4,3,6,2,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"26",4,3,5,6,6,3,4,9,9,8,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,25,26
"27",6,6,4,2,6,3,4,9,6,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,25,27
"28",6,6,4,2,3,3,6,2,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"29",6,6,2,2,6,4,3,6,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,26
"30",6,6,4,6,6,3,4,6,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,26
"31",6,6,6,6,6,8,4,2,9,8,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,25,26
"32",6,6,4,5,6,3,4,6,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,23,25,26,27
"33",6,6,4,6,6,3,4,6,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,25,26
"34",2,6,4,6,4,3,4,2,9,8,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,25,26
"35",6,6,5,4,6,8,4,6,3,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,26
"36",3,5,4,2,3,3,4,3,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,26
"37",1,6,6,4,6,3,6,2,3,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"38",6,6,4,4,4,3,4,5,10,8,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,26
"39",6,3,6,6,4,4,6,6,4,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,25,26
"40",6,6,6,3,4,3,4,4,9,8,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"41",6,6,6,6,4,6,5,2,3,9,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"42",2,6,2,6,4,3,5,5,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,26
