"","6","6","6","2","6","8","6","9","6","6","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27"
"1",6,6,6,2,6,8,6,9,6,6,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"2",6,6,2,6,2,3,6,8,10,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"3",6,3,2,4,6,3,6,9,6,8,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"4",2,6,2,6,6,3,6,2,6,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"5",2,6,6,6,6,3,6,6,6,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"6",6,6,6,6,6,6,4,8,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"7",2,3,2,3,6,5,4,8,6,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"8",2,6,2,3,6,3,6,6,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"9",6,6,6,2,3,3,6,2,2,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"10",6,6,2,3,6,3,6,6,2,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"11",6,6,2,6,9,5,6,9,6,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"12",6,4,2,6,6,8,6,6,6,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"13",6,6,4,2,6,4,9,5,10,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"14",2,6,6,2,9,6,6,9,6,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"15",6,3,2,4,2,5,9,6,10,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"16",6,6,6,5,6,5,6,6,6,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"17",6,6,6,3,2,3,6,5,6,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"18",6,6,3,6,2,3,2,9,6,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"19",2,6,6,6,7,6,2,9,6,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"20",7,6,6,6,3,3,6,5,10,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"21",3,6,6,6,4,5,2,5,10,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"22",6,6,6,2,6,6,8,9,10,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"23",6,6,6,6,2,3,6,8,2,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"24",2,6,6,6,6,4,6,9,10,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"25",2,6,4,6,4,8,8,4,6,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"26",6,6,6,6,6,5,2,8,10,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"27",3,5,4,2,6,6,6,9,10,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"28",2,6,6,2,6,5,6,5,2,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
