"","2","8","2","11","11","5","3","3","3","11","12","12","14","14","15","16","17","18","19","20","21","22","23","23","25","25","25"
"1",2,8,2,11,11,5,3,3,3,11,12,12,14,14,15,16,17,18,19,20,21,22,23,23,25,25,25
"2",2,6,6,5,7,5,1,2,5,11,2,12,13,14,15,25,17,18,19,20,22,21,23,25,23,25,25
"3",12,6,3,9,6,8,9,3,7,12,7,12,12,14,15,16,17,18,19,20,20,21,24,24,25,25,25
"4",10,10,7,11,1,8,10,5,10,2,8,9,13,14,15,15,17,18,19,21,21,21,24,23,25,27,25
"5",9,2,11,5,7,10,3,6,1,7,11,11,13,14,15,16,17,18,19,20,21,23,22,24,24,23,25
"6",9,3,4,7,5,1,1,6,5,9,11,12,13,14,15,16,17,18,19,19,21,23,24,22,25,25,25
"7",2,5,2,9,11,9,7,2,6,8,11,11,13,14,15,16,17,18,18,19,21,21,22,23,23,25,25
"8",7,11,1,11,8,1,1,3,3,12,11,11,13,14,15,16,17,18,19,21,21,23,23,24,24,25,25
"9",6,2,5,6,3,3,6,3,3,2,11,12,13,14,15,16,17,18,19,20,21,22,23,24,24,25,25
"10",1,11,9,9,6,11,7,8,7,2,11,12,13,14,15,16,17,18,19,20,21,22,22,25,25,25,25
"11",6,1,6,10,3,9,2,4,4,3,5,11,13,14,15,16,17,18,19,20,21,22,24,24,25,25,25
"12",10,8,5,2,11,6,3,9,3,3,11,12,13,14,15,16,17,18,19,20,21,22,22,24,23,25,25
"13",2,7,4,4,4,8,3,3,10,9,9,12,13,14,15,16,17,18,19,20,21,22,24,23,25,25,25
"14",8,10,4,6,10,9,2,1,3,11,10,13,13,14,15,16,17,18,19,21,22,23,24,25,25,23,27
"15",2,8,6,7,6,2,3,1,9,9,7,12,13,14,15,16,17,18,19,20,21,23,24,25,25,25,25
"16",7,7,5,6,2,8,6,11,3,11,11,11,12,14,15,25,17,18,19,20,21,22,23,23,25,25,25
"17",8,2,4,10,8,1,11,1,11,5,11,8,12,14,15,16,17,18,19,20,21,22,22,24,22,25,25
"18",2,6,9,5,2,11,1,6,11,5,5,3,13,14,15,16,17,18,19,19,21,22,22,25,25,25,25
"19",7,12,7,3,11,2,6,4,10,3,12,8,13,14,15,16,17,18,19,20,21,22,24,25,25,25,25
"20",4,2,5,8,6,2,2,8,4,5,8,11,13,14,15,16,17,18,19,20,21,22,23,23,24,25,25
"21",8,9,2,4,4,9,9,4,2,11,11,12,13,14,15,16,17,18,19,20,21,22,22,23,25,25,25
"22",6,2,10,2,6,1,7,11,2,11,3,12,13,14,15,16,17,18,19,20,21,21,22,24,25,25,25
"23",6,5,2,3,5,4,10,10,7,11,10,12,13,14,15,16,17,18,19,20,21,22,22,22,25,25,25
"24",8,5,5,6,1,11,2,7,5,7,12,13,13,14,15,16,17,18,19,20,21,22,23,25,25,25,25
