"","7","9","6","2","4","9","9","9","7","9","11","12","13","14","15","16","17","18","19","20","21","22","23","24","24","24","25"
"1",7,9,6,2,4,9,9,9,7,9,11,12,13,14,15,16,17,18,19,20,21,22,23,24,24,24,25
"2",2,6,6,9,3,6,5,4,8,8,11,12,13,14,15,16,17,18,19,20,21,22,23,23,24,24,25
"3",4,6,3,3,7,2,10,6,10,10,11,12,13,14,15,16,17,18,19,20,21,22,23,23,24,25,25
"4",8,5,2,4,9,3,2,2,10,5,11,12,13,14,15,16,17,18,19,20,21,22,23,23,24,24,25
"5",1,7,6,8,2,4,6,7,4,4,11,12,13,14,15,16,17,18,19,20,21,22,23,23,25,23,25
"6",2,6,1,3,5,9,6,9,11,9,11,12,13,14,15,16,17,18,19,20,21,22,23,23,24,24,25
"7",6,6,4,2,3,4,6,1,1,8,11,12,13,14,15,16,17,18,19,20,21,22,23,23,24,25,25
"8",3,4,3,9,10,8,2,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,23,24,24,25
"9",4,4,6,2,3,2,8,1,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,24,24,25
"10",5,9,2,5,4,2,2,4,9,5,11,12,13,14,15,16,17,18,19,20,21,22,23,23,24,24,25
"11",6,2,2,9,4,2,3,3,4,8,10,12,13,14,15,16,17,18,19,20,21,22,23,23,24,25,25
"12",4,2,2,5,7,5,2,2,4,10,11,12,13,14,15,16,17,18,19,20,21,22,24,23,23,24,25
"13",8,5,4,2,6,2,2,9,1,5,11,12,13,14,15,16,17,18,19,20,21,22,23,23,24,24,25
"14",1,9,6,3,1,5,2,1,2,7,11,12,13,14,15,16,17,18,19,20,21,22,23,23,24,24,25
"15",6,3,5,3,4,5,2,9,6,5,10,12,13,14,15,16,17,18,19,20,21,22,23,23,23,25,25
"16",4,9,2,2,7,2,6,5,9,10,10,12,13,14,15,16,17,18,19,20,21,22,23,23,24,24,25
"17",6,2,6,3,9,4,1,5,2,10,12,12,13,14,15,16,17,18,19,20,21,22,23,23,24,25,25
"18",2,5,3,4,1,2,4,3,3,7,11,12,13,14,15,16,17,18,19,20,21,22,23,23,25,23,24
"19",7,3,3,7,4,3,1,9,10,9,11,12,13,14,15,16,17,18,19,20,21,22,22,23,24,25,24
"20",6,2,4,4,5,10,2,4,10,9,11,12,13,14,15,16,17,18,19,20,21,22,23,23,24,24,25
"21",7,6,7,3,8,1,7,2,8,5,10,12,13,14,15,16,17,18,19,20,21,22,23,23,23,25,24
"22",4,2,6,2,8,3,4,9,10,10,11,12,13,14,15,16,17,18,19,20,21,22,23,23,24,25,24
"23",4,6,5,6,6,8,8,2,4,10,11,12,13,14,15,16,17,18,19,20,21,22,23,23,24,24,25
"24",6,6,2,9,5,5,8,3,9,8,10,12,13,14,15,16,17,18,19,20,21,22,23,23,24,24,25
"25",5,2,6,9,1,6,9,5,9,6,11,12,13,14,15,16,17,18,19,20,21,22,23,24,24,24,25
"26",2,4,2,8,7,2,4,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,23,24,25,24
"27",5,5,2,4,4,3,4,3,9,9,12,11,13,14,15,16,17,18,19,20,21,22,23,23,24,25,25
"28",6,7,6,6,6,5,3,2,9,9,11,11,13,14,15,16,17,18,19,20,21,22,23,23,25,25,25
"29",6,2,2,2,5,4,6,4,7,10,10,12,13,14,15,16,17,18,19,20,21,22,23,24,24,25,24
"30",6,5,1,1,7,4,4,4,3,5,11,12,13,14,15,16,17,18,19,20,21,22,23,23,24,25,25
"31",3,5,9,5,5,6,6,2,3,9,10,12,13,14,15,16,17,18,19,20,21,22,23,23,25,24,25
"32",4,2,6,6,2,10,9,9,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,23,25,25,25
"33",4,6,2,3,4,9,6,7,10,10,12,12,13,14,15,16,17,18,19,20,21,22,23,23,24,24,25
"34",4,2,4,1,2,1,6,5,4,10,11,12,13,14,15,16,17,18,19,20,21,22,23,23,25,24,25
"35",2,2,5,10,3,1,7,5,10,11,11,12,13,14,15,16,17,18,19,20,21,22,23,24,23,25,25
"36",4,6,5,4,9,5,7,4,8,11,12,11,13,14,15,16,17,18,19,20,21,22,23,23,25,25,25
"37",5,8,6,1,2,4,4,8,10,10,10,12,13,14,15,16,17,18,19,20,21,21,23,23,25,25,25
"38",5,4,4,2,6,2,1,2,10,7,11,12,13,14,15,16,17,18,19,20,21,21,23,24,24,25,25
"39",3,6,3,2,1,2,2,2,9,10,10,12,13,14,15,16,17,18,19,20,21,22,23,23,24,24,25
"40",6,2,3,6,9,4,6,9,3,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,23,25,24
"41",8,2,4,9,3,3,2,9,10,9,11,12,13,14,15,16,17,18,19,20,21,22,22,23,23,24,25
"42",5,5,4,10,2,2,2,4,8,8,11,12,13,14,15,16,17,18,19,20,21,21,23,23,24,24,25
"43",9,6,2,8,6,5,1,2,5,7,11,12,13,14,15,16,17,18,19,20,21,22,23,23,24,25,25
"44",2,2,4,5,4,2,2,9,10,10,11,12,13,14,15,16,17,18,19,20,21,22,23,23,24,25,25
"45",3,9,2,8,4,5,2,9,4,3,11,11,13,14,15,16,17,18,19,20,21,22,23,23,23,25,25
"46",1,6,2,6,2,3,3,7,9,9,11,12,13,14,15,16,17,18,19,20,21,22,23,23,24,25,25
"47",4,2,3,2,4,1,4,6,4,8,11,12,13,14,15,16,17,18,19,20,21,22,23,23,24,25,25
"48",6,2,6,1,4,4,6,6,4,10,11,12,13,14,15,16,17,18,19,20,21,22,23,23,25,25,25
"49",4,6,2,8,3,7,2,3,10,10,11,12,13,14,15,16,17,18,19,20,21,22,22,24,25,25,25
"50",3,3,2,6,4,2,2,9,2,10,11,12,13,14,15,16,17,18,19,20,21,22,23,23,23,24,25
