"","4","5","4","9","7","5","5","9","7","10","11","12","13","14","15","16","17","18","19","19","19","19","20","21","21","21","22"
"1",4,5,4,9,7,5,5,9,7,10,11,12,13,14,15,16,17,18,19,19,19,19,20,21,21,21,22
"2",3,9,3,5,2,3,6,2,10,10,11,11,13,14,15,16,17,18,19,19,19,20,20,20,21,22,22
"3",4,6,8,6,4,6,3,5,10,10,11,12,13,14,15,16,17,18,19,19,19,19,20,21,21,21,22
"4",2,2,7,3,10,7,7,5,10,10,11,12,13,14,15,16,17,18,19,19,19,20,20,21,21,21,22
"5",3,6,4,2,7,10,4,9,10,10,11,12,13,14,15,16,17,18,19,19,19,20,20,21,21,21,23
"6",4,2,6,10,3,3,9,2,3,10,11,11,13,14,15,16,17,18,19,19,19,19,20,20,21,22,22
"7",3,4,1,2,6,1,9,2,10,10,11,12,13,14,15,16,17,18,19,19,19,19,20,20,21,21,22
"8",6,2,2,3,3,5,8,4,7,10,11,12,13,14,15,16,17,18,19,19,19,20,20,21,21,22,22
"9",6,1,5,2,8,8,2,8,5,3,11,12,13,14,15,16,17,18,19,19,19,19,20,20,21,22,22
"10",9,3,6,4,7,3,4,2,2,10,11,11,13,14,15,16,17,18,19,19,19,19,20,21,21,21,22
"11",9,5,4,2,2,5,2,10,5,9,10,12,13,14,15,16,17,18,19,19,19,19,20,21,21,21,22
"12",4,2,4,8,1,3,8,3,3,11,10,12,13,14,15,16,17,18,18,19,19,19,20,21,21,22,22
"13",1,6,2,1,2,4,3,1,4,10,11,12,13,14,15,16,17,18,18,19,19,19,20,20,21,22,22
"14",3,6,6,2,8,1,8,10,10,5,11,12,13,14,15,16,17,18,19,19,19,20,20,21,21,22,22
"15",5,6,6,7,7,6,7,9,10,10,11,12,13,14,15,16,17,18,19,19,19,19,20,21,21,22,22
"16",6,6,6,6,10,6,8,8,10,8,11,12,13,14,15,16,17,18,19,19,19,20,20,20,21,21,22
"17",6,4,4,7,7,1,1,9,10,11,11,12,13,14,15,16,17,18,19,19,19,19,20,20,21,22,22
"18",2,3,1,6,7,4,5,4,9,11,11,12,13,14,15,16,17,18,19,19,19,20,20,20,21,22,22
"19",7,3,2,4,1,3,4,1,3,11,11,12,13,14,15,16,17,19,19,19,19,19,20,21,21,21,22
"20",2,5,2,4,7,4,6,3,9,8,11,12,13,14,15,16,17,18,19,19,19,19,20,20,21,22,22
"21",2,2,6,1,4,9,6,8,9,10,12,12,13,14,15,16,17,19,19,19,19,20,20,20,21,22,22
"22",8,3,4,8,9,4,6,3,10,11,11,12,13,14,15,16,17,18,18,19,19,20,20,20,21,22,22
"23",8,1,1,4,2,2,4,5,10,10,11,12,13,14,15,16,17,18,19,19,19,20,20,20,21,21,22
"24",5,3,1,3,1,6,6,3,10,10,10,12,13,14,15,16,17,18,19,19,19,20,20,21,21,21,22
