"V1","V2","V3","V4","V5","V6","V7","V8"
0.0000672796383102189,0.0000672796383102189,0.0000672197836433356,0.00000000299273334416703,0.00000000299273334416703,0.00000000299273334416703,0.00000000299273334416703,0.00000000299273334416703
0.0000342997168574983,0.0000342997168574983,0.0000342997168574983,0.000000182556733994189,0.00000000299273334416703,0.00000000299273334416703,0.00000000299273334416703,0.00000000299273334416703
0.0000302295995094312,0.0000302295995094312,0.0000302894541763145,0.0000110761061067622,0.00000000299273334416703,0.00000000299273334416703,0.00000000299273334416703,0.00000000299273334416703
0.0000269974474977308,0.0000269974474977308,0.0000269974474977308,0.0000488444009101501,0.00000000299273334416703,0.00000000299273334416703,0.00000000299273334416703,0.00000000299273334416703
0.0000273565754990308,0.0000273565754990308,0.0000272967208321475,0.0000444151555607829,0.00000000299273334416703,0.00000000299273334416703,0.00000000299273334416703,0.00000000299273334416703
0.0000284339595029309,0.0000284339595029309,0.0000284938141698143,0.0000340602981899649,0.00000000299273334416703,0.00000000299273334416703,0.00000000299273334416703,0.00000000299273334416703
0.0000296909075074811,0.0000296909075074811,0.0000296909075074811,0.0000334617515211315,0.00000000299273334416703,0.00000000299273334416703,0.00000000299273334416703,0.00000000299273334416703
0.0000328033501854148,0.0000328033501854148,0.0000328033501854148,0.0000322048035165814,0.00000000299273334416703,0.00000000299273334416703,0.00000000299273334416703,0.00000000299273334416703
0.0000348384088594484,0.0000348384088594484,0.0000348384088594484,0.0000362749208646485,0.00000000299273334416703,0.00000000299273334416703,0.00000000299273334416703,0.00000000299273334416703
0.0000368136128665986,0.0000368136128665986,0.0000368136128665986,0.0000390880902081656,0.00000000299273334416703,0.00000000299273334416703,0.00000000299273334416703,0.00000000299273334416703
0.0000439961728925995,0.0000439961728925995,0.0000439961728925995,0.0000398063462107656,0.00000000299273334416703,0.00000000299273334416703,0.00000000299273334416703,0.00000000299273334416703
0.0000493830929121001,0.0000493830929121001,0.0000493232382452168,0.0000474078889049499,0.00000000299273334416703,0.00000000299273334416703,0.00000000299273334416703,0.00000000299273334416703
0.0000564459436043343,0.0000564459436043343,0.0000565057982712177,0.0000556079782679675,0.00000000299273334416703,0.00000000299273334416703,0.00000000299273334416703,0.00000000299273334416703
0.0000653044343030687,0.0000653044343030687,0.0000653044343030687,0.0000654839983037187,0.00000000299273334416703,0.00000000299273334416703,0.00000000299273334416703,0.00000000299273334416703
0.0000848769103739211,0.0000848769103739211,0.0000848170557070377,0.0000793104263537704,0.00000000299273334416703,0.00000000299273334416703,0.00000000299273334416703,0.00000000299273334416703
0.000109537033129857,0.000109537033129857,0.000109596887796741,0.000103431857107757,0.0000214309634775801,0.00000000299273334416703,0.00000000299273334416703,0.00000000299273334416703
0.000148562275937795,0.000148562275937795,0.000148502421270912,0.000143833757254012,0.000145749106594278,0.00000000299273334416703,0.00000000299273334416703,0.00000000299273334416703
0.000217754270854937,0.000217754270854937,0.00021781412552182,0.00021655717751727,0.000162388703987847,0.00000000299273334416703,0.00000000299273334416703,0.00000000299273334416703
0.000395343067497809,0.000395343067497809,0.000395283212830925,0.000402226354189393,0.000302807752496164,0.0000000628474002275076,0.00000000299273334416703,0.00000000299273334416703
0.00284046606434915,0.00284046606434915,0.00284052591901604,0.00292713562199623,0.00372799106489533,0.00436029576585094,0.00436035562051782,0.00436035562051782
0.995639644379482,0.995639644379482,0.995639644379482,0.995639644379482,0.995639644379482,0.995639644379482,0.995639644379482,0.995639644379482
