"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",7.57239504359354e-07,7.05277605196582e-07,5.98526721652889e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"2",7.20277463588552e-07,7.41670958154708e-07,7.74861616763339e-07,1.949126502937e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"3",7.43990181342537e-07,7.04937904992114e-07,6.53842684583386e-07,6.41120964135644e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"4",9.19536839974005e-07,9.75257357816535e-07,9.89172036253618e-07,8.48714813600209e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"5",9.74667158859117e-07,9.51751540288763e-07,9.21940611787203e-07,9.35718632728971e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"6",9.57348701083721e-07,9.37185560724911e-07,9.07659780027589e-07,1.02673374201063e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"7",1.214712035484e-06,1.2487389340584e-06,1.29884565440161e-06,1.06181132558216e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"8",1.22482246565275e-06,1.22749205629869e-06,1.25346976934749e-06,1.28488008829865e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"9",1.16643647955187e-06,1.15828585299588e-06,1.14572703353711e-06,1.3698948811001e-06,9.80799042850332e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"10",1.42810159739113e-06,1.40975034337706e-06,1.39227464577391e-06,1.25420839077758e-06,1.24417614118915e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"11",1.62205924938069e-06,1.64405090741121e-06,1.65999522712732e-06,1.57638398987048e-06,9.41298405510133e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"12",1.92892448322659e-06,1.930396757632e-06,1.86671056239316e-06,1.87910430896419e-06,1.76305740829983e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"13",1.94166853330415e-06,1.9252337706287e-06,1.94501076039386e-06,2.00445490564921e-06,1.96345751187119e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"14",2.644395704341e-06,2.66311771085729e-06,2.67025785988037e-06,2.5280261008129e-06,2.35621254902858e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"15",3.32193767960481e-06,3.32372028955749e-06,3.29441832932237e-06,3.22507229550933e-06,2.82986555425224e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"16",4.01102478788939e-06,3.99003596691143e-06,3.99095135733387e-06,4.13327414830807e-06,3.24742544213129e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"17",6.37784960577401e-06,6.37199013088602e-06,6.37410743210781e-06,5.64362611784326e-06,4.75776095318398e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"18",1.25615093707464e-05,1.25676078344718e-05,1.23762201196311e-05,1.17860151835573e-05,8.02168080156383e-06,2.08440406635956e-07,7.38003785369016e-09,7.38003785369016e-09
"19",4.20500888947425e-05,4.20054869784806e-05,4.17949706147022e-05,3.82998808505382e-05,2.00686277387967e-05,9.78019078714183e-06,7.38003785369016e-09,7.38003785369016e-09
"20",0.000351778019562794,0.000351862621838351,0.000352435647482071,0.000358643396871657,0.000392201958027076,0.0004282305184618,0.000438204389579871,0.000438204389579871
"21",0.99956179561042,0.99956179561042,0.99956179561042,0.99956179561042,0.99956179561042,0.99956179561042,0.99956179561042,0.99956179561042
