"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",5.77104530876546e-08,5.48152441698197e-08,4.80056447208438e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"2",6.53394405946527e-08,6.31019419743758e-08,6.4144030984678e-08,1.85434959610612e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"3",5.63896371848612e-08,5.85895900103597e-08,5.15434460789557e-08,5.65054771618485e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"4",7.55999719671169e-08,7.72622792023953e-08,7.92090923438271e-08,7.00604742334051e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"5",8.46510603007681e-08,8.13406955759199e-08,7.1826771135336e-08,6.59762838434879e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"6",8.06976162155327e-08,7.89501276548884e-08,9.18958548996093e-08,8.00423322987599e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"7",1.0536874147415e-07,1.07479293182089e-07,1.07443306369448e-07,1.01829746335742e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"8",8.59951350581948e-08,8.82074952144499e-08,9.12403405176618e-08,9.76207663162235e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"9",1.03505490233368e-07,1.02996021333863e-07,1.02453208986174e-07,1.14498737392023e-07,7.48798185785019e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"10",1.05865955876267e-07,1.05322404543761e-07,1.03732551753444e-07,1.00866583623169e-07,1.56413961118458e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"11",1.36026012510523e-07,1.33403821840622e-07,1.29712195119225e-07,1.16162207141431e-07,7.83797099106679e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"12",1.76152024269762e-07,1.79607526439987e-07,1.7395555287063e-07,1.60399467175339e-07,1.29342832114269e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"13",2.01576238311996e-07,2.02088200129376e-07,2.0308987343236e-07,1.86020567752417e-07,1.62114821133184e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"14",2.23373420509943e-07,2.23495466871098e-07,2.23255372135774e-07,2.37227532894095e-07,1.86539238120214e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"15",3.17349877633297e-07,3.16382766959964e-07,3.10707216296241e-07,2.68872373041906e-07,2.08228376684533e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"16",4.67751193587135e-07,4.68135361499343e-07,4.73475001149182e-07,4.60901856726188e-07,2.96526746384151e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"17",6.80138491192542e-07,6.79024254592742e-07,6.62487345548053e-07,6.08480733203681e-07,4.16709713877209e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"18",1.57336990253001e-06,1.57446828267691e-06,1.54666626171624e-06,1.44651552081093e-06,8.3345514055134e-07,2.80473178276185e-08,7.38003785369016e-09,7.38003785369016e-09
"19",5.77614993767478e-06,5.76788554690999e-06,5.73877402659605e-06,5.09819309753152e-06,2.38163310872302e-06,8.04845415565998e-07,7.38003785369016e-09,7.38003785369016e-09
"20",0.000103145343747856,0.000103155798027287,0.000103244737255415,0.000104222257056772,0.000108743254979771,0.000112560000971162,0.000113378133628848,0.000113378133628848
"21",0.999886621866371,0.999886621866371,0.999886621866371,0.999886621866371,0.999886621866371,0.999886621866371,0.999886621866371,0.999886621866371
