"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",4.00335576160725e-08,3.81363350522943e-08,3.37179088276149e-08,7.38003785369017e-09,7.38003785369017e-09,7.38003785369017e-09,7.38003785369017e-09,7.38003785369017e-09
"2",4.47557755903602e-08,4.33973599105238e-08,4.40793051478569e-08,1.46408889443936e-08,7.38003785369017e-09,7.38003785369017e-09,7.38003785369017e-09,7.38003785369017e-09
"3",3.90308207242797e-08,4.03683327756728e-08,3.59626858908965e-08,3.91204000043568e-08,7.38003785369017e-09,7.38003785369017e-09,7.38003785369017e-09,7.38003785369017e-09
"4",5.12074304837032e-08,5.22976461733965e-08,5.34999599186728e-08,4.78631971529413e-08,7.38003785369017e-09,7.38003785369017e-09,7.38003785369017e-09,7.38003785369017e-09
"5",5.6760881912964e-08,5.4661527613647e-08,4.88220200554021e-08,4.5239670695136e-08,7.38003785369017e-09,7.38003785369017e-09,7.38003785369017e-09,7.38003785369017e-09
"6",5.44784782290651e-08,5.33736620908249e-08,6.13230210562862e-08,5.41075723955369e-08,7.38003785369017e-09,7.38003785369017e-09,7.38003785369017e-09,7.38003785369017e-09
"7",7.01040775568273e-08,7.14826539913631e-08,7.15192205435456e-08,6.76514005917765e-08,7.38003785369017e-09,7.38003785369017e-09,7.38003785369017e-09,7.38003785369017e-09
"8",5.80589408909535e-08,5.94087129091215e-08,6.12853117158913e-08,6.54909931296601e-08,7.38003785369017e-09,7.38003785369017e-09,7.38003785369017e-09,7.38003785369017e-09
"9",6.91760181490148e-08,6.88358576712446e-08,6.85055973236088e-08,7.59051376286889e-08,7.4533146143084e-09,7.38003785369017e-09,7.38003785369017e-09,7.38003785369017e-09
"10",7.08825274260341e-08,7.05504883769686e-08,6.95329349290035e-08,6.77209556664763e-08,1.27287701161224e-08,7.38003785369017e-09,7.38003785369017e-09,7.38003785369017e-09
"11",8.97407704677715e-08,8.81665980450819e-08,8.58927578406907e-08,7.7466746524258e-08,5.32885049252525e-08,7.38003785369017e-09,7.38003785369017e-09,7.38003785369017e-09
"12",1.15197344920438e-07,1.17297576235174e-07,1.13657531924396e-07,1.05253460532333e-07,8.5900707552122e-08,7.38003785369017e-09,7.38003785369017e-09,7.38003785369017e-09
"13",1.31038718004343e-07,1.31364030217687e-07,1.32055358070682e-07,1.21466790139566e-07,1.06593026718816e-07,7.38003785369017e-09,7.38003785369017e-09,7.38003785369017e-09
"14",1.45533646077368e-07,1.45613140353513e-07,1.45465081795389e-07,1.5400360037606e-07,1.22343652687311e-07,7.38003785369017e-09,7.38003785369017e-09,7.38003785369017e-09
"15",2.04241139065649e-07,2.03642730536065e-07,2.00146097822203e-07,1.7455939484736e-07,1.36585210863949e-07,7.38003785369017e-09,7.38003785369017e-09,7.38003785369017e-09
"16",2.9931843461336e-07,2.99550582924255e-07,3.02783670641162e-07,2.94817905714624e-07,1.92138701558626e-07,7.38003785369017e-09,7.38003785369017e-09,7.38003785369017e-09
"17",4.33951756918706e-07,4.33238932331067e-07,4.23063616633201e-07,3.88842607844408e-07,2.68929478528857e-07,7.38003785369017e-09,7.38003785369017e-09,7.38003785369017e-09
"18",9.95767428155096e-07,9.96474404486414e-07,9.78974657829684e-07,9.15871426422328e-07,5.31453236361497e-07,2.05611165634058e-08,7.38003785369017e-09,7.38003785369017e-09
"19",3.62831429389312e-06,3.62310038834666e-06,3.60485959604164e-06,3.20721641841636e-06,1.50853382340105e-06,5.18141072282029e-07,7.38003785369017e-09,7.38003785369017e-09
"20",6.56531679915423e-05,6.56597990721964e-05,6.57156136982296e-05,6.63261414273575e-05,6.916577130208e-05,7.15865971998793e-05,7.21105393130173e-05,7.21105393130173e-05
"21",0.999927889460688,0.999927889460688,0.999927889460688,0.999927889460688,0.999927889460688,0.999927889460688,0.999927889460688,0.999927889460688
