"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",2.5469574724215e-08,2.448449452953e-08,2.20313698352348e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"2",2.87975873969596e-08,2.77340625006652e-08,2.81112325955054e-08,1.1335146944327e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"3",2.54561512436427e-08,2.64890479943149e-08,2.34430404789814e-08,2.53891551426447e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"4",3.32810039700736e-08,3.38553880839066e-08,3.47027309024323e-08,3.03911256766893e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"5",3.75496654993036e-08,3.62241866919727e-08,3.17927617856793e-08,2.89782208761875e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"6",3.51222105301898e-08,3.44191045263013e-08,4.04410103067941e-08,3.48384107915107e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"7",4.52019306619224e-08,4.59087800283508e-08,4.57168463509289e-08,4.44454207964289e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"8",3.67512604579112e-08,3.78099981533495e-08,3.91927706337414e-08,4.11064730902753e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"9",4.35182363364335e-08,4.33626084848345e-08,4.31035994812285e-08,4.8964327822434e-08,7.41032198591433e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"10",4.39687605266335e-08,4.37063515337747e-08,4.30814453060626e-08,4.18545551862893e-08,1.03810787311321e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"11",5.69606335940819e-08,5.56333089953977e-08,5.39728304376677e-08,4.797002728932e-08,3.33084361055057e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"12",7.3147870251171e-08,7.48249805223681e-08,7.27249666734667e-08,6.66125362613718e-08,5.31277732586566e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"13",8.42163127592754e-08,8.44058134868122e-08,8.46444003939344e-08,7.71002418398974e-08,6.66363403030416e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"14",9.12119391339604e-08,9.12624799729353e-08,9.11067704583024e-08,9.76884710913664e-08,7.56737493554108e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"15",1.31849977288082e-07,1.31430859752514e-07,1.28818474773796e-07,1.08928918054593e-07,8.29240647351281e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"16",1.93263033990633e-07,1.93436446004372e-07,1.96077739866979e-07,1.91122976099442e-07,1.19842780408909e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"17",2.79731067735559e-07,2.79309289609365e-07,2.71615390108409e-07,2.4954752806821e-07,1.66781889423557e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"18",6.55993551547846e-07,6.56394551460167e-07,6.44791597931273e-07,6.02947752421974e-07,3.40779404975794e-07,1.55275435699723e-08,7.38003785369016e-09,7.38003785369016e-09
"19",2.47256789821996e-06,2.46917323026904e-06,2.45652548699605e-06,2.16533905732412e-06,9.8226848610025e-07,3.14193639354855e-07,7.38003785369016e-09,7.38003785369016e-09
"20",5.70423065601136e-05,5.70465002433815e-05,5.7084470760665e-05,5.75144248433507e-05,5.94381905977687e-05,6.09811833995439e-05,6.12961445067613e-05,6.12961445067613e-05
"21",0.999938703855493,0.999938703855493,0.999938703855493,0.999938703855493,0.999938703855493,0.999938703855493,0.999938703855493,0.999938703855493
