"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1.12045835816983e-06,1.04176901015444e-06,8.81038880620342e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"2",1.03855017918424e-06,1.08117620851096e-06,1.13709092373698e-06,2.95909470248963e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"3",1.13089881820345e-06,1.05218530366426e-06,9.7675086797236e-07,9.18850019714693e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"4",1.38438906516707e-06,1.48184020169888e-06,1.5106455804131e-06,1.2538615269901e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"5",1.46807544450858e-06,1.43996131981778e-06,1.39458203446989e-06,1.44033487996295e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"6",1.43119025255844e-06,1.3945440272951e-06,1.3091377913552e-06,1.56083982220527e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"7",1.82582457974758e-06,1.88067612953431e-06,1.9721008058034e-06,1.55659668239543e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"8",1.8943267154695e-06,1.89654185418093e-06,1.94109320519199e-06,1.96097100279947e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"9",1.69886027689945e-06,1.68857040438918e-06,1.66067956675015e-06,2.07684628174006e-06,1.0537584510462e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"10",2.16996145066623e-06,2.13329934702727e-06,2.110892498178e-06,1.8428981903142e-06,1.80295661550504e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"11",2.45323761522299e-06,2.4964685308474e-06,2.53326877746582e-06,2.40752769073343e-06,1.35910216413568e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"12",2.86292872256227e-06,2.86290736076061e-06,2.77166459606961e-06,2.83637713644523e-06,2.69559225293813e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"13",2.78941795965082e-06,2.75438908306986e-06,2.77914581322435e-06,2.95640051470136e-06,2.9364171688502e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"14",3.95543730150961e-06,3.99258767837511e-06,4.0136382246265e-06,3.70323865074719e-06,3.56073528164993e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"15",5.01337146717589e-06,5.01692448808103e-06,4.96965215356961e-06,4.89297802645395e-06,4.3279558973951e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"16",5.65504957569223e-06,5.6140166813521e-06,5.61233489811881e-06,5.96265015666744e-06,4.77611506659302e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"17",9.27141294364181e-06,9.26507580040383e-06,9.31471003599332e-06,8.12533631442528e-06,7.07122366950565e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"18",1.77328355282016e-05,1.77393975454707e-05,1.74714327555478e-05,1.67645472253587e-05,1.175670179761e-05,2.83289624024991e-07,7.38003785369016e-09,7.38003785369016e-09
"19",5.95588861531697e-05,5.9506504535131e-05,5.92096442581359e-05,5.43433829986183e-05,2.8527877513714e-05,1.46261204652268e-05,7.38003785369016e-09,7.38003785369016e-09
"20",0.000464209056993075,0.000464325333890712,0.000465094665733234,0.000473757242772101,0.000521402575039195,0.000573629298667712,0.000588523948681256,0.000588523948681256
"21",0.999411476051319,0.999411476051319,0.999411476051319,0.999411476051319,0.999411476051319,0.999411476051319,0.999411476051319,0.999411476051319
