"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",8.58027888643551e-08,8.10889598414402e-08,7.04630884395296e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"2",9.50872466090488e-08,9.26347626457726e-08,9.43552488497785e-08,2.49763910070898e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"3",8.22631919910772e-08,8.46690935540155e-08,7.54404901069729e-08,8.24478482365727e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"4",1.09129976296728e-07,1.11882155226269e-07,1.14248504111904e-07,1.02972470077037e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"5",1.19952045108871e-07,1.15320990225909e-07,1.04040755001447e-07,9.71821506961729e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"6",1.16615882356566e-07,1.14220531819044e-07,1.29531913096181e-07,1.16299458422454e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"7",1.51027829112721e-07,1.54384527563263e-07,1.55004333197408e-07,1.43865479211763e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"8",1.26656226336364e-07,1.29200358659553e-07,1.32977725428864e-07,1.43378412954322e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"9",1.50907876657112e-07,1.50012667729389e-07,1.49395576301572e-07,1.6410923518386e-07,7.58421756426846e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"10",1.56727385625923e-07,1.56076737537226e-07,1.5373247336647e-07,1.49630946014946e-07,2.01290844855759e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"11",1.96146183983332e-07,1.93432096253623e-07,1.89028955780022e-07,1.71773912886175e-07,1.16233826613342e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"12",2.52342424470139e-07,2.56223348997879e-07,2.47733080716345e-07,2.30895956264585e-07,1.91125426304773e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"13",2.84901844877326e-07,2.85589028208826e-07,2.87576346864671e-07,2.66289878986226e-07,2.36024331820316e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"14",3.23069941484098e-07,3.23286501215811e-07,3.22976169313293e-07,3.38945107829062e-07,2.73100580205944e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"15",4.4533225991109e-07,4.44158803113698e-07,4.37272682536014e-07,3.88590102994803e-07,3.0877830574711e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"16",6.52093524372762e-07,6.52472840268526e-07,6.58349841062076e-07,6.41200841819719e-07,4.27484306332666e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"17",9.50019717046936e-07,9.48409038556393e-07,9.2853967978879e-07,8.52779021095288e-07,6.02409987370953e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"18",2.1523614214735e-06,2.15399015528548e-06,2.11648111339134e-06,1.98060213537517e-06,1.16785929417949e-06,3.71584618301968e-08,7.38003785369016e-09,7.38003785369016e-09
"19",7.69963009588389e-06,7.6883738179278e-06,7.64991247750544e-06,6.8433211834804e-06,3.28734822591059e-06,1.17941816471576e-06,7.38003785369016e-09,7.38003785369016e-09
"20",0.000117184842501083,0.000117199483948915,0.000117317849908686,0.000118588269793155,0.00012463779247418,0.000129992873093486,0.000131194689644324,0.000131194689644324
"21",0.999868805310356,0.999868805310356,0.999868805310356,0.999868805310356,0.999868805310356,0.999868805310356,0.999868805310356,0.999868805310356
