"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",3.13471852101665e-08,3.00049033805144e-08,2.67599475297384e-08,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"2",3.53833017497852e-08,3.41443098145001e-08,3.46380108486753e-08,1.26593325849056e-08,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"3",3.10148062565856e-08,3.22261712283999e-08,2.85387921627334e-08,3.10120111983332e-08,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"4",4.0753213661334e-08,4.15271873236893e-08,4.25573152138601e-08,3.75580762336625e-08,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"5",4.57135011494411e-08,4.40467660903335e-08,3.8857835807818e-08,3.56204874568171e-08,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"6",4.320551383256e-08,4.23216377075804e-08,4.93771924560501e-08,4.28397214482865e-08,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"7",5.57329964262012e-08,5.67094961957494e-08,5.6574931693966e-08,5.43748763645765e-08,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"8",4.5517120549181e-08,4.67411120427683e-08,4.83726996129741e-08,5.12003497791079e-08,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"9",5.42165393818585e-08,5.39921731861021e-08,5.36915729210682e-08,6.0371454796679e-08,7.42561439746527e-09,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"10",5.5054530829698e-08,5.47530803120016e-08,5.39636868498031e-08,5.24812790337998e-08,1.13351796030171e-08,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"11",7.0817342427957e-08,6.93179067329822e-08,6.73359298826858e-08,6.0151606363683e-08,4.14690724073843e-08,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"12",9.10765899603616e-08,9.30042278074712e-08,9.02653165041518e-08,8.30086991719448e-08,6.66900203971873e-08,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"13",1.04447303357723e-07,1.04697921264769e-07,1.05095321148772e-07,9.60392545900125e-08,8.34224831148328e-08,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"14",1.14234508951742e-07,1.14295362480351e-07,1.14144272840974e-07,1.21821162402375e-07,9.52276772021777e-08,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"15",1.63456942500455e-07,1.62946370692436e-07,1.59873147250441e-07,1.36817931450267e-07,1.05205357127946e-07,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"16",2.39917033311251e-07,2.4012642695336e-07,2.43135125582249e-07,2.36833364800957e-07,1.50645939975159e-07,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"17",3.47547615293492e-07,3.47001209999605e-07,3.38000498219996e-07,3.10587142897363e-07,2.10281832716097e-07,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"18",8.0860619698391e-07,8.09135641637744e-07,7.94842736958269e-07,7.43371654475455e-07,4.24432947997922e-07,1.76842740326339e-08,7.38003785369015e-09,7.38003785369015e-09
"19",3.00600042719836e-06,3.00178395101696e-06,2.98653075430562e-06,2.64272672563119e-06,1.2167096224302e-06,4.00264583864248e-07,7.38003785369015e-09,7.38003785369015e-09
"20",6.23431716629586e-05,6.23484384761233e-05,6.23946592442008e-05,6.29103591634576e-05,6.52553282817918e-05,6.71838048305811e-05,6.75869936127705e-05,6.75869936127705e-05
"21",0.999932413006387,0.999932413006387,0.999932413006387,0.999932413006387,0.999932413006387,0.999932413006387,0.999932413006387,0.999932413006387
