"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",3.10849934447443e-07,2.90892436527199e-07,2.48951750362821e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"2",3.17119181581127e-07,3.18116138933311e-07,3.27674514281027e-07,7.83870260173892e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"3",2.93157767026678e-07,2.89893070515819e-07,2.66171135470204e-07,2.80741309041804e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"4",3.73901840029901e-07,3.88921601243185e-07,3.92990843217326e-07,3.56463966138995e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"5",3.97685386519484e-07,3.84721588063952e-07,3.66437815278501e-07,3.57651930863363e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"6",3.95250727551285e-07,3.88569664457704e-07,4.05365609235998e-07,4.0780085034129e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"7",5.01812015374974e-07,5.1444118190417e-07,5.25142570050515e-07,4.59299715282049e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"8",4.65575128653575e-07,4.68964283471685e-07,4.78307057364982e-07,5.07943039654576e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"9",5.05740975879791e-07,5.01804075687564e-07,5.00054270370244e-07,5.5364263941576e-07,8.44477505507948e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"10",5.65017855078498e-07,5.61884245951929e-07,5.53495571931653e-07,5.272670294304e-07,5.54957274215846e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"11",6.61027737012836e-07,6.62341563662064e-07,6.59092019823731e-07,6.18995671145166e-07,4.06607013317047e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"12",8.21373191019687e-07,8.25568929785505e-07,7.96782894884937e-07,7.71202575034632e-07,6.90008631451481e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"13",8.81495284416022e-07,8.8057374606722e-07,8.9022528756418e-07,8.62611141732944e-07,8.09250318939259e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"14",1.09319480970518e-06,1.09619672498481e-06,1.09527791957821e-06,1.09606064088451e-06,9.51505493018986e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"15",1.39449224403564e-06,1.39353253653773e-06,1.37990549078403e-06,1.31043397787571e-06,1.11183592623806e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"16",1.91325315868424e-06,1.91041112205311e-06,1.91614106909422e-06,1.89967654474535e-06,1.39970537126105e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"17",2.87123137742034e-06,2.86702411959345e-06,2.83719853325821e-06,2.57865059318091e-06,2.00480329369843e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"18",6.06020837390642e-06,6.06460180617424e-06,5.96674112853614e-06,5.61220012213801e-06,3.56203237614703e-06,1.02830777037612e-07,7.38003785369016e-09,7.38003785369016e-09
"19",2.05316272379121e-05,2.05033715133679e-05,2.04009790425364e-05,1.855190802672e-05,9.49817044983404e-06,4.04836770376108e-06,7.38003785369016e-09,7.38003785369016e-09
"20",0.000213044619722175,0.000213086803599448,0.000213391699424807,0.000216560317110934,0.000232841734269219,0.000249121974824119,0.00025325841322921,0.00025325841322921
"21",0.999746741586771,0.999746741586771,0.999746741586771,0.999746741586771,0.999746741586771,0.999746741586771,0.999746741586771,0.999746741586771
