"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1.25197718159891e-08,1.22546692961471e-08,1.15538491747562e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"2",1.35951142042756e-08,1.32284141508022e-08,1.33426753481245e-08,8.48653103937114e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"3",1.26461292726761e-08,1.29981977380628e-08,1.19876813696074e-08,1.25803470267674e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"4",1.51429620176261e-08,1.53026636003566e-08,1.55709369820569e-08,1.40287800592765e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"5",1.66492715380806e-08,1.6238849563251e-08,1.47002444721566e-08,1.36802198491166e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"6",1.56331791504281e-08,1.5416962127143e-08,1.75110545858203e-08,1.55776332920847e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"7",1.88519623457788e-08,1.90304160914983e-08,1.89257087873079e-08,1.87941990903017e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"8",1.6069487666868e-08,1.64444627712974e-08,1.69232765550651e-08,1.73043513381689e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"9",1.80427799978467e-08,1.80053560691704e-08,1.79153954217854e-08,2.00886772770877e-08,7.38676378576169e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"10",1.80983537790835e-08,1.80047970743733e-08,1.7808609393987e-08,1.73931166586268e-08,8.24099429735329e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"11",2.23848829503497e-08,2.19008745972746e-08,2.13473314540509e-08,1.93203298971321e-08,1.48431187051311e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"12",2.74824135885379e-08,2.80807815413383e-08,2.74686988101798e-08,2.53663722338144e-08,2.09225440455786e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"13",3.11482910833453e-08,3.11995975020779e-08,3.1236346722975e-08,2.87188914011664e-08,2.52433684541024e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"14",3.29717646968139e-08,3.29897239408902e-08,3.29097263089841e-08,3.52062408375891e-08,2.78680248055777e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"15",4.64082298568709e-08,4.62748283979533e-08,4.5371800443889e-08,3.83325039377636e-08,2.97637637986194e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"16",6.58471701069573e-08,6.5901643090716e-08,6.68583136018167e-08,6.53661797858562e-08,4.16724080732237e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"17",9.33814735235613e-08,9.32584610529915e-08,9.05618982356519e-08,8.3509326577852e-08,5.60899347732617e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"18",2.16114468749152e-07,2.16226965331365e-07,2.12490755494997e-07,1.98914846294815e-07,1.12360323489855e-07,9.90507040385541e-09,7.38003785369016e-09,7.38003785369016e-09
"19",8.23577381711242e-07,8.22502776806491e-07,8.18233245994066e-07,7.16581938742316e-07,3.18895463023751e-07,1.00151970172572e-07,7.38003785369016e-09,7.38003785369016e-09
"20",2.56510249644509e-05,2.56523296117632e-05,2.56648725033491e-05,2.58109595293136e-05,2.64452630424246e-05,2.69320723684172e-05,2.70273693332862e-05,2.70273693332862e-05
"21",0.999972972630667,0.999972972630667,0.999972972630667,0.999972972630667,0.999972972630667,0.999972972630667,0.999972972630667,0.999972972630667
