"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1.32521169817826e-07,1.24665872919098e-07,1.07612374605499e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"2",1.42144169286295e-07,1.40123044885176e-07,1.43247858214949e-07,3.58634545991757e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"3",1.25148555525506e-07,1.26928638576347e-07,1.14815547533615e-07,1.24290253489886e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"4",1.63290372573607e-07,1.68209023885394e-07,1.708254362224e-07,1.55987522448944e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"5",1.7615477514161e-07,1.69684932991022e-07,1.57133795465686e-07,1.49590156639618e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"6",1.73963487832584e-07,1.70728609200129e-07,1.8711910114287e-07,1.75503288263258e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"7",2.22942569583399e-07,2.28248160192535e-07,2.3055230622847e-07,2.08954265756503e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"8",1.94598290032501e-07,1.97290731192356e-07,2.02016169958296e-07,2.17702648362614e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"9",2.2544291040402e-07,2.23871745213904e-07,2.23184799087624e-07,2.43113129380487e-07,7.7678342883248e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"10",2.40039240363042e-07,2.39134311972662e-07,2.35529294992436e-07,2.28440809244158e-07,2.75004077661997e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"11",2.91088492089374e-07,2.89018785570067e-07,2.84484542033284e-07,2.62739707166228e-07,1.7746147113756e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"12",3.70030757865971e-07,3.73928034240986e-07,3.61058527710495e-07,3.41408302320158e-07,2.92312486261858e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"13",4.09977134078502e-07,4.10642205001984e-07,4.14384308168048e-07,3.89931557319594e-07,3.53699706630833e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"14",4.80602103307975e-07,4.8115853027816e-07,4.80619594916744e-07,4.95621635724481e-07,4.11688521113519e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"15",6.38378263314451e-07,6.37167372809153e-07,6.29083207122559e-07,5.76478031348837e-07,4.72064822776773e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"16",9.18777781257401e-07,9.18784764741059e-07,9.24509230732391e-07,9.03797853435674e-07,6.29434395098233e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"17",1.34809666726309e-06,1.34583923363767e-06,1.323341081651e-06,1.21295924434371e-06,8.91300751648826e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"18",2.97022021983327e-06,2.9725492487819e-06,2.92217461875715e-06,2.73802225229137e-06,1.66290603625413e-06,5.10873041727743e-08,7.38003785369016e-09,7.38003785369016e-09
"19",1.03385693772362e-05,1.03234506755704e-05,1.02720278782484e-05,9.25940250228138e-06,4.58602378167969e-06,1.76977095759663e-06,7.38003785369016e-09,7.38003785369016e-09
"20",0.000132649354642043,0.00013266991705719,0.000132827621306058,0.00013448415432658,0.000142640140461365,0.000150265022073568,0.00015207112025963,0.00015207112025963
"21",0.999847928879741,0.999847928879741,0.999847928879741,0.999847928879741,0.999847928879741,0.999847928879741,0.999847928879741,0.999847928879741
