"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",6.76564745362697e-07,6.31173114488862e-07,5.37218817112777e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"2",6.62433992226838e-07,6.74472634397987e-07,7.00156280659739e-07,1.69353437200321e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"3",6.49579385277053e-07,6.27146188941975e-07,5.79988446060684e-07,5.89897457706812e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"4",8.13282273787506e-07,8.5490146110365e-07,8.64240373788397e-07,7.63563128912144e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"5",8.62102519250331e-07,8.38117580552837e-07,8.08778866158302e-07,8.06701504616708e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"6",8.52727718396825e-07,8.37303976807648e-07,8.37442577914689e-07,8.9902184798849e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"7",1.0800589041867e-06,1.1086946180736e-06,1.14359534938118e-06,9.65129827022015e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"8",1.05284840164694e-06,1.05686361765127e-06,1.07770332266762e-06,1.12253919681356e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"9",1.06514138768136e-06,1.05701436878283e-06,1.05008965395459e-06,1.20662694962881e-06,9.71304024837403e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"10",1.25078682172524e-06,1.23935104145438e-06,1.22213122569463e-06,1.13225239618702e-06,1.12456150196094e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"11",1.43403940559164e-06,1.44678908546615e-06,1.45224604151559e-06,1.37502334724619e-06,8.61701943976429e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"12",1.73965363632891e-06,1.7433559294527e-06,1.68394002869789e-06,1.66606669914343e-06,1.53592417113702e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"13",1.80517975477553e-06,1.7965450347533e-06,1.81641944791162e-06,1.81770871921147e-06,1.75030396720239e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"14",2.35924705051224e-06,2.37092194018362e-06,2.37246496964133e-06,2.3037744743716e-06,2.08041010014211e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"15",2.9626693560683e-06,2.96309243701049e-06,2.93719205245645e-06,2.84727067802833e-06,2.46903895884256e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"16",3.80971778989267e-06,3.79677080667299e-06,3.8010490429299e-06,3.84995733161495e-06,2.95131825438042e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"17",5.88991562710022e-06,5.88301417450649e-06,5.85628365097258e-06,5.25411613456433e-06,4.27984015471863e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"18",1.19590876667472e-05,1.19662970262646e-05,1.17804164059546e-05,1.11467325000826e-05,7.35710279661109e-06,2.00293157482831e-07,7.38003785369016e-09,7.38003785369016e-09
"19",4.00780251798927e-05,4.00290320728992e-05,3.98284219674983e-05,3.64070302920174e-05,1.89591938599921e-05,8.73842906224874e-06,7.38003785369016e-09,7.38003785369016e-09
"20",0.000359619197872018,0.000359701402379004,0.000360272480967498,0.000366292113528259,0.000398196215788192,0.000431558076625225,0.000440482038769249,0.000440482038769249
"21",0.999559517961231,0.999559517961231,0.999559517961231,0.999559517961231,0.999559517961231,0.999559517961231,0.999559517961231,0.999559517961231
