"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1.24848041046199e-08,1.22330681400953e-08,1.15326027028234e-08,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"2",1.3640776959761e-08,1.32283003697078e-08,1.33510002574354e-08,8.4638014480921e-09,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"3",1.27149520990259e-08,1.3108111997941e-08,1.19856003237884e-08,1.26044724062662e-08,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"4",1.54309547576787e-08,1.55875846174513e-08,1.58672033276981e-08,1.40614045613581e-08,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"5",1.71685433148347e-08,1.67360232831434e-08,1.49823641520778e-08,1.37745201529082e-08,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"6",1.58671218686326e-08,1.56413108623258e-08,1.80364832365395e-08,1.58564482208141e-08,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"7",1.93648804051166e-08,1.95193458177011e-08,1.93729850567067e-08,1.9443823918522e-08,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"8",1.63066702274137e-08,1.67395946998518e-08,1.7287516864866e-08,1.75009813089982e-08,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"9",1.82635784776921e-08,1.82312775261269e-08,1.81297222765641e-08,2.07486235355864e-08,7.38548483552068e-09,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"10",1.82782310396989e-08,1.81704505549661e-08,1.79583858882449e-08,1.7487098461932e-08,8.24166413584386e-09,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"11",2.30176689385528e-08,2.24496575623395e-08,2.18394844389853e-08,1.95614916999584e-08,1.48618029010297e-08,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"12",2.84979568669643e-08,2.91915805571912e-08,2.85725995936162e-08,2.61677123405969e-08,2.12763845246167e-08,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"13",3.25526948735519e-08,3.25999911882574e-08,3.26139893583009e-08,2.98189735281996e-08,2.59643601053963e-08,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"14",3.42657798460598e-08,3.42870147595717e-08,3.41670369733143e-08,3.67953813987941e-08,2.86051399684265e-08,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"15",4.91364206421634e-08,4.89954464418346e-08,4.79675826110424e-08,3.98225474568127e-08,3.03431665429273e-08,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"16",7.00527479288348e-08,7.01090282644977e-08,7.12298143322401e-08,6.96920083118317e-08,4.33213745583286e-08,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"17",9.98936688519327e-08,9.97702420910704e-08,9.66601998693384e-08,8.89994472151886e-08,5.85394841962781e-08,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"18",2.35027194055093e-07,2.35136327857324e-07,2.31071429842458e-07,2.16164868328903e-07,1.2006192629761e-07,1.00658000134833e-08,7.38003785369015e-09,7.38003785369015e-09
"19",9.16922684133303e-07,9.15770160525492e-07,9.10931743595364e-07,7.93234309509397e-07,3.45412531859885e-07,1.04058867746353e-07,7.38003785369015e-09,7.38003785369015e-09
"20",3.23390316668968e-05,3.23404144791708e-05,3.23543612515863e-05,3.25203410446299e-05,3.32248653735324e-05,3.37483336850152e-05,3.38476982770676e-05,3.38476982770676e-05
"21",0.999966152301722,0.999966152301722,0.999966152301722,0.999966152301722,0.999966152301722,0.999966152301722,0.999966152301722,0.999966152301722
