"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",2.39173284797398e-07,2.24044467643149e-07,1.92106297851582e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"2",2.46252901427115e-07,2.46225903781544e-07,2.53212274473495e-07,6.12895478883055e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"3",2.25219743539136e-07,2.23829715204103e-07,2.05115973931875e-07,2.17637083877557e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"4",2.88278288213862e-07,2.99222756983166e-07,3.02502605956566e-07,2.75378974183895e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"5",3.07068977878435e-07,2.96806246947733e-07,2.81551175799788e-07,2.73557185007907e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"6",3.0519478190665e-07,3.00012711644996e-07,3.15831260944309e-07,3.13459464637997e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"7",3.87779558155559e-07,3.97431267866484e-07,4.04829181590282e-07,3.56628164598506e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"8",3.55795052735607e-07,3.58734783213674e-07,3.66019753910447e-07,3.90062282974997e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"9",3.91783839450289e-07,3.88767597848316e-07,3.87534298131108e-07,4.26681553890002e-07,8.18360576814579e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"10",4.33332089370226e-07,4.3116778939418e-07,4.24698706794705e-07,4.06451580930811e-07,4.42191189810109e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"11",5.09743065816825e-07,5.09932844329737e-07,5.06422753750458e-07,4.74467373508993e-07,3.14222087223177e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"12",6.36238822341305e-07,6.40024517453843e-07,6.17703788442567e-07,5.95171374816313e-07,5.28592031603476e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"13",6.87189314932209e-07,6.86909612111383e-07,6.94291426656668e-07,6.6869418560202e-07,6.23558555618539e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"14",8.42764477461539e-07,8.44758109466595e-07,8.43920526912739e-07,8.49615920500447e-07,7.3154042860513e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"15",1.08118328368675e-06,1.08020597315765e-06,1.0692087901934e-06,1.00963996462801e-06,8.5178620608962e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"16",1.49982997907701e-06,1.49811128039499e-06,1.50337699973358e-06,1.4852858010781e-06,1.08397133819502e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"17",2.238704492546e-06,2.2353074422205e-06,2.20936171897982e-06,2.01234150441991e-06,1.54853686459009e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"18",4.76336696083576e-06,4.76691046770918e-06,4.68928619614368e-06,4.40651267639186e-06,2.77382630576056e-06,8.16650987337145e-08,7.38003785369016e-09,7.38003785369016e-09
"19",1.61988586598945e-05,1.61761800014422e-05,1.60954687036632e-05,1.46159462863931e-05,7.44535576942239e-06,3.11766358829851e-06,7.38003785369016e-09,7.38003785369016e-09
"20",0.000174792343398431,0.000174825517483684,0.000175067658538637,0.000177583900009315,0.000190417268357811,0.000203105311641952,0.000206289880253277,0.000206289880253277
"21",0.999793710119747,0.999793710119747,0.999793710119747,0.999793710119747,0.999793710119747,0.999793710119747,0.999793710119747,0.999793710119747
