"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1.10253659896929e-08,1.0856260921095e-08,1.03505936798363e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"2",1.19219563844706e-08,1.15844014897433e-08,1.16837840052489e-08,8.13812432078115e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"3",1.12889051671469e-08,1.16085110295398e-08,1.06913173150832e-08,1.11607827727311e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"4",1.34730185194086e-08,1.35832126454863e-08,1.3786141540252e-08,1.22177003878182e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"5",1.49472786668273e-08,1.46170572878152e-08,1.31482804510484e-08,1.20805758269433e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"6",1.37104449663272e-08,1.35400764898367e-08,1.55612600514757e-08,1.37698082435348e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"7",1.65134264168646e-08,1.65979901746541e-08,1.6449959141778e-08,1.67094300361242e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"8",1.40551605922387e-08,1.44225923713286e-08,1.48862511147595e-08,1.48498495446302e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"9",1.54108108878039e-08,1.53917848115516e-08,1.53086068217482e-08,1.76688459139195e-08,7.38298705879684e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"10",1.5396394834418e-08,1.53061167483601e-08,1.51364730294085e-08,1.47406124753303e-08,8.00158059011144e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"11",1.92459631159067e-08,1.8755108402094e-08,1.82662651040078e-08,1.63806477131123e-08,1.27833978643839e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"12",2.35848284286272e-08,2.41763813494317e-08,2.37244089787046e-08,2.16733894767287e-08,1.77378026146622e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"13",2.68681910176733e-08,2.68975626350388e-08,2.68892208157841e-08,2.46185866136426e-08,2.14757728868478e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"14",2.80268433738443e-08,2.80453572890996e-08,2.79081575357239e-08,3.01252314179789e-08,2.33811227937039e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"15",4.01167278604717e-08,4.00105171275179e-08,3.91500542743926e-08,3.21910090047905e-08,2.44680167651277e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"16",5.6621967814573e-08,5.66628744941542e-08,5.76311087834293e-08,5.64842093966885e-08,3.48566001485538e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"17",8.04249472849063e-08,8.0336579374728e-08,7.76800133250029e-08,7.15573354637726e-08,4.66106225775048e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"18",1.90191381187427e-07,1.90265893888161e-07,1.87021152641274e-07,1.74936694185283e-07,9.60986781173907e-08,9.4774381894932e-09,7.38003785369016e-09,7.38003785369016e-09
"19",7.58428631964045e-07,7.57526916148979e-07,7.53431055691145e-07,6.51451195029262e-07,2.77206146895337e-07,8.08113387947839e-08,7.38003785369016e-09,7.38003785369016e-09
"20",3.27721197751824e-05,3.27731868249764e-05,3.2784667915355e-05,3.29252379539783e-05,3.35043289885131e-05,3.3917622599158e-05,3.39931513004349e-05,3.39931513004349e-05
"21",0.9999660068487,0.9999660068487,0.9999660068487,0.9999660068487,0.9999660068487,0.9999660068487,0.9999660068487,0.9999660068487
