"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",6.53775452324262e-08,6.19902473090254e-08,5.41423749409678e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"2",7.35525642159822e-08,7.12269067016215e-08,7.24431308732427e-08,2.029418013918e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"3",6.34609103165339e-08,6.57519383374596e-08,5.80835012846952e-08,6.36336653380852e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"4",8.48078320197987e-08,8.67559718265719e-08,8.88387228073829e-08,7.91123631052374e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"5",9.43732232105101e-08,9.06889515561114e-08,8.06311450224438e-08,7.44791108955478e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"6",9.05954038502045e-08,8.86602574747157e-08,1.02349432913623e-07,8.99777182720382e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"7",1.17981125748716e-07,1.20439311611996e-07,1.20563254286048e-07,1.13473249123682e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"8",9.70833248782309e-08,9.94004200929335e-08,1.02646564856751e-07,1.10188167973146e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"9",1.16609696087704e-07,1.15996766042075e-07,1.15430182136925e-07,1.28164033667742e-07,7.51317155204314e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"10",1.19804843512146e-07,1.19233493321675e-07,1.17439590235857e-07,1.14264694478631e-07,1.68695820551166e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"11",1.52629719566778e-07,1.49954765734597e-07,1.46029181661711e-07,1.31408715511579e-07,8.8774385261552e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"12",1.97279264005688e-07,2.00875684488858e-07,1.94436175882695e-07,1.79899871370633e-07,1.46271492352716e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"13",2.24805641437328e-07,2.25376505170241e-07,2.26641403969008e-07,2.08288688478228e-07,1.82479404018486e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"14",2.50878508237424e-07,2.51020494476641e-07,2.50771328878133e-07,2.65432807917721e-07,2.10372151944342e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"15",3.53009522274779e-07,3.51973408888706e-07,3.45937641842133e-07,3.01975512556277e-07,2.35838439576343e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"16",5.19488467959941e-07,5.19884473461377e-07,5.25407174280813e-07,5.11446662084721e-07,3.32854123790505e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"17",7.55594159760332e-07,7.54337537073348e-07,7.36797842527398e-07,6.76793626331952e-07,4.68125069388743e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"18",1.73641071307653e-06,1.73766095743278e-06,1.70708964607219e-06,1.5968212314897e-06,9.26910626592326e-07,3.05726560656989e-08,7.38003785369016e-09,7.38003785369016e-09
"19",6.31943934072744e-06,6.31031740975265e-06,6.27857803534906e-06,5.5906577108642e-06,2.63605174840511e-06,9.08294562224681e-07,7.38003785369016e-09,7.38003785369016e-09
"20",0.000106995863948825,0.00010700750025419,0.000107104789425123,0.000108165353707492,0.000113117945257177,0.000117364717893141,0.000118288825035723,0.000118288825035723
"21",0.999881711174964,0.999881711174964,0.999881711174964,0.999881711174964,0.999881711174964,0.999881711174964,0.999881711174964,0.999881711174964
