"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",4.99460773333347e-08,4.74237398840512e-08,4.16609031579003e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"2",5.54775668511327e-08,5.39561994149235e-08,5.48668120175354e-08,1.68937075469505e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"3",4.8274050801344e-08,4.97723636539181e-08,4.44565407804698e-08,4.84006711283051e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"4",6.33984995828215e-08,6.48571421610737e-08,6.62638263681711e-08,5.96536305461074e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"5",6.98332896818314e-08,6.72240593012961e-08,6.04754161343835e-08,5.63580530501487e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"6",6.75576156956297e-08,6.61963888356004e-08,7.53778871339784e-08,6.72365936356996e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"7",8.6941396481245e-08,8.87565814886995e-08,8.89672587035611e-08,8.3341593107124e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"8",7.26444208247475e-08,7.4183734094811e-08,7.63975412621188e-08,8.20063920718328e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"9",8.64241543865119e-08,8.59559987884032e-08,8.55814324901763e-08,9.42152010185036e-08,7.48425207487754e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"10",8.91546639302625e-08,8.87707749660381e-08,8.74774148830473e-08,8.52122235140238e-08,1.43226360035153e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"11",1.11893188059457e-07,1.10174453728344e-07,1.07535554451025e-07,9.74931270596363e-08,6.6799300688999e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"12",1.43540531174516e-07,1.45911797543613e-07,1.41242350217654e-07,1.31330009424091e-07,1.08193251162832e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"13",1.62480818322583e-07,1.62879920080065e-07,1.63885385660726e-07,1.51365866361397e-07,1.33669400638154e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"14",1.82374191302471e-07,1.82483029374672e-07,1.82307886578512e-07,1.92035070616886e-07,1.53961339904424e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"15",2.53015255514826e-07,2.52315102229901e-07,2.48234748236205e-07,2.18907480350472e-07,1.72982841155685e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"16",3.70281543678101e-07,3.70532748836311e-07,3.7415083119881e-07,3.64340739587669e-07,2.40820493547707e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"17",5.3769806040569e-07,5.36798446045268e-07,5.2497257156229e-07,4.82427143580929e-07,3.37901485039315e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"18",1.22387624716109e-06,1.22477882625501e-06,1.20337889570161e-06,1.12603038392133e-06,6.59671730481913e-07,2.39713739416828e-08,7.38003785369016e-09,7.38003785369016e-09
"19",4.41047161880538e-06,4.4040670669839e-06,4.38198340477523e-06,3.91069463660443e-06,1.86199142020603e-06,6.55995495346191e-07,7.38003785369016e-09,7.38003785369016e-09
"20",7.34819727011332e-05,7.34902175174602e-05,7.35580392298128e-05,7.42919333301469e-05,7.77504174373933e-05,8.07618283783256e-05,8.1427035171906e-05,8.1427035171906e-05
"21",0.999918572964828,0.999918572964828,0.999918572964828,0.999918572964828,0.999918572964828,0.999918572964828,0.999918572964828,0.999918572964828
