"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",9.06698797458081e-07,8.43461423828896e-07,7.14100306841927e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"2",8.46166696153903e-07,8.78273060189963e-07,9.21990948354288e-07,2.38190546526671e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"3",9.08260196894117e-07,8.49217833364581e-07,7.88293410631622e-07,7.50303901061981e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"4",1.11434442405065e-06,1.18977102425615e-06,1.21106281989862e-06,1.01457182464906e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"5",1.18156834329162e-06,1.15754910060598e-06,1.1214544106375e-06,1.15274277913694e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"6",1.1542043847211e-06,1.12623444053771e-06,1.06623769344497e-06,1.25306751470988e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"7",1.46975523443217e-06,1.51301620475076e-06,1.58309892241017e-06,1.26197994271927e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"8",1.51379548619017e-06,1.51591834790764e-06,1.55047637051208e-06,1.57226715759569e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"9",1.37978202166734e-06,1.37104876903202e-06,1.35068474620438e-06,1.66803636183099e-06,1.00400173125916e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"10",1.74210791401999e-06,1.71462220170085e-06,1.6956830212904e-06,1.49344966537507e-06,1.47250791100507e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"11",1.97128439206643e-06,2.00393191968574e-06,2.03087371753089e-06,1.92997646014548e-06,1.10708472606697e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"12",2.311926196595e-06,2.31230083866168e-06,2.23793188330275e-06,2.28014604550427e-06,2.16025561264304e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"13",2.27304674509783e-06,2.24710934955527e-06,2.26816734672101e-06,2.39162220066663e-06,2.36716144129538e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"14",3.18815234322596e-06,3.21605388638825e-06,3.23060154656309e-06,3.0017771333337e-06,2.86206217748116e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"15",4.02846180263022e-06,4.03120255125636e-06,3.99402950812113e-06,3.92742656398611e-06,3.46734693282279e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"16",4.63035841877182e-06,4.59938196616754e-06,4.59855134997747e-06,4.85054372182505e-06,3.86657270175864e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"17",7.52696525380426e-06,7.5213603165117e-06,7.55125258348316e-06,6.61461550373091e-06,5.70811449447003e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"18",1.45101343404177e-05,1.45159462352897e-05,1.42964387041314e-05,1.36885384649424e-05,9.52229333149758e-06,2.35289884828944e-07,7.38003785369016e-09,7.38003785369016e-09
"19",4.8676890469638e-05,4.86316197038902e-05,4.83885819522451e-05,4.43949696238771e-05,2.33001015339436e-05,1.17866926287911e-05,7.38003785369016e-09,7.38003785369016e-09
"20",0.000388031214665371,0.000388127098952916,0.000388765606884195,0.000395873512677026,0.000434787794063276,0.000477217674969365,0.000489224897407277,0.000489224897407277
"21",0.999510775102593,0.999510775102593,0.999510775102593,0.999510775102593,0.999510775102593,0.999510775102593,0.999510775102593,0.999510775102593
