"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",9.9557606423153e-07,9.26087118695759e-07,7.83941532495703e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"2",9.29038564426933e-07,9.64328024338098e-07,1.01236725244591e-06,2.61004889619699e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"3",9.97283216543538e-07,9.32394183366501e-07,8.65465737632706e-07,8.2370937797498e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"4",1.22369840741882e-06,1.30658288974765e-06,1.32997725146296e-06,1.11409370599899e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"5",1.29753462221399e-06,1.27114657676687e-06,1.23151763762541e-06,1.26592949732503e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"6",1.26750085940366e-06,1.23676807976303e-06,1.17078744767728e-06,1.37613641872454e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"7",1.61419546711543e-06,1.66173467487699e-06,1.73875338701892e-06,1.38586116048465e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"8",1.66264718487794e-06,1.66497096519177e-06,1.70293526404935e-06,1.72689108076924e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"9",1.51535852574578e-06,1.50576176775317e-06,1.48338558404725e-06,1.83205806636289e-06,1.03030645436021e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"10",1.91351966531558e-06,1.88331766640649e-06,1.86250927742917e-06,1.64028442832616e-06,1.61072584654571e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"11",2.16527276498492e-06,2.20116170607342e-06,2.23077891206218e-06,2.11994788292338e-06,1.21574608698707e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"12",2.5395057742992e-06,2.53990273147057e-06,2.45818724944568e-06,2.5046298748002e-06,2.37297089957849e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"13",2.49670624901753e-06,2.46820324659019e-06,2.49134454959296e-06,2.62706122253447e-06,2.60025515224146e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"14",3.50229709371792e-06,3.53295769433629e-06,3.54894958893581e-06,3.29743919766292e-06,3.14406756278055e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"15",4.42543332902003e-06,4.42844718105923e-06,4.38761849368646e-06,4.31460394976225e-06,3.80920342738425e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"16",5.08649050319729e-06,5.05244969353728e-06,5.05151222062744e-06,5.32845022310533e-06,4.24767621399412e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"17",8.26903408410427e-06,8.26287639859594e-06,8.29579259150815e-06,7.26666016408278e-06,6.27109726762308e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"18",1.59402645903796e-05,1.59466500866457e-05,1.57055063573713e-05,1.50377683245294e-05,1.04613646306765e-05,2.57784351690883e-07,7.38003785369016e-09,7.38003785369016e-09
"19",5.34720360577022e-05,5.34223074412504e-05,5.31553391868838e-05,4.87694962475048e-05,2.55976343708305e-05,1.29501607489166e-05,7.38003785369016e-09,7.38003785369016e-09
"20",0.000424843565115208,0.000424948910012459,0.000425650288616926,0.000433457552388579,0.000476206526574801,0.000522823552394804,0.000536016737419704,0.000536016737419704
"21",0.99946398326258,0.99946398326258,0.99946398326258,0.99946398326258,0.99946398326258,0.99946398326258,0.99946398326258,0.99946398326258
