"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",6.43429910285896e-08,6.116810786933e-08,5.34559672988569e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"2",7.41057908421691e-08,7.10883018461345e-08,7.22587907783069e-08,1.99137486004059e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"3",6.36746754227234e-08,6.66213179738375e-08,5.7725049659054e-08,6.36489543760502e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"4",8.70314609369084e-08,8.88646890841299e-08,9.1366274543838e-08,7.92401670460473e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"5",9.90857371361355e-08,9.5084933960992e-08,8.24880218426039e-08,7.4636903320452e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"6",9.2901476665404e-08,9.07796792427743e-08,1.07893000640279e-07,9.1982123360683e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"7",1.22965320110317e-07,1.25276950100061e-07,1.2491543535785e-07,1.19859627771411e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"8",9.8287876314102e-08,1.01266641576084e-07,1.05216405219016e-07,1.11879655502682e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"9",1.19144734001541e-07,1.18619537047879e-07,1.17886730468986e-07,1.34090360899751e-07,7.48582598481534e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"10",1.21012650711254e-07,1.20277029685123e-07,1.18388631284001e-07,1.14818858968931e-07,1.67884943052687e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"11",1.59036171644768e-07,1.55374213804626e-07,1.50569242692097e-07,1.33203037396961e-07,8.85150875776935e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"12",2.0759453861012e-07,2.122884412073e-07,2.05760288915937e-07,1.88247936132523e-07,1.48829656195674e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"13",2.39902202967986e-07,2.40500116172764e-07,2.41407624671394e-07,2.19494653854659e-07,1.89033673619303e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"14",2.62901347625825e-07,2.63047793196773e-07,2.62691048997093e-07,2.81333533872748e-07,2.17178297011571e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"15",3.81661265711842e-07,3.80425796513948e-07,3.72972399066639e-07,3.16962140267814e-07,2.40777978234715e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"16",5.65265434202998e-07,5.6577398380861e-07,5.73107284475098e-07,5.5801307548922e-07,3.50093514492295e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"17",8.23551696323201e-07,8.22246265730408e-07,8.00429386865994e-07,7.34620217236937e-07,4.9277614439723e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"18",1.9327646770467e-06,1.93402559836471e-06,1.8996405701178e-06,1.77590274185011e-06,1.00783203996122e-06,3.20454986200136e-08,7.38003785369016e-09,7.38003785369016e-09
"19",7.22305378524351e-06,7.21291650247235e-06,7.17624509831746e-06,6.34758378349609e-06,2.91165193977587e-06,9.46344243545287e-07,7.38003785369016e-09,7.38003785369016e-09
"20",0.000134779315849342,0.00013479195378223,0.000134903182430675,0.000136144788124591,0.000141787596727503,0.00014641374929621,0.000147377378962668,0.000147377378962668
"21",0.999852622621037,0.999852622621037,0.999852622621037,0.999852622621037,0.999852622621037,0.999852622621037,0.999852622621037,0.999852622621037
