"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",2.65226111011066e-07,2.48396522619094e-07,2.12868729271635e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"2",2.73098359796192e-07,2.73069861536298e-07,2.8084127108461e-07,6.73493359151598e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"3",2.49701403121461e-07,2.48153623503338e-07,2.27340094037159e-07,2.41267384909756e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"4",3.19839657213822e-07,3.32014471527929e-07,3.35662813275007e-07,3.05498498578516e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"5",3.40735526618906e-07,3.29320016593663e-07,3.12357151859156e-07,3.0347117082099e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"6",3.38659614568393e-07,3.32895480862549e-07,3.50481796588511e-07,3.47851598825612e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"7",4.30517040413632e-07,4.41254224834062e-07,4.49485209119986e-07,3.95859976552917e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"8",3.94947353752783e-07,3.98215721075044e-07,4.06317301910907e-07,4.33066996019354e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"9",4.34980578262888e-07,4.31625197838152e-07,4.30253584420407e-07,4.73786918243084e-07,8.27396089745375e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"10",4.81200742656963e-07,4.78793491693929e-07,4.71597799818507e-07,4.51301005007332e-07,4.83594916510331e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"11",5.66185305888922e-07,5.66399197287068e-07,5.62496510356964e-07,5.26957447870171e-07,3.48707676020672e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"12",7.06884110505786e-07,7.11092289292988e-07,6.86263235294392e-07,6.61209713384185e-07,5.8716155401429e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"13",7.63548820238126e-07,7.63237640213575e-07,7.71449642298139e-07,7.42984457427938e-07,6.9278917368958e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"14",9.36614091197041e-07,9.38831804864245e-07,9.37901699857812e-07,9.4422557342233e-07,8.12907447846707e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"15",1.20178346485454e-06,1.20069659719169e-06,1.18846725577648e-06,1.12223901019883e-06,9.46673841660397e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"16",1.66743063067654e-06,1.66551856091184e-06,1.67137090180595e-06,1.65124975578303e-06,1.20491823030919e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"17",2.48927583695134e-06,2.48549705841326e-06,2.45664897135302e-06,2.23750362086212e-06,1.72167253490851e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"18",5.29727398654955e-06,5.30121577320335e-06,5.21487801868499e-06,4.90036859960965e-06,3.08450306071532e-06,9.00088076296995e-08,7.38003785369016e-09,7.38003785369016e-09
"19",1.80154407106724e-05,1.79902157191813e-05,1.79004541519051e-05,1.62552376124164e-05,8.28044618542819e-06,3.4671100053583e-06,7.38003785369016e-09,7.38003785369016e-09
"20",0.000193594977582713,0.00019363187767502,0.000193901184788945,0.000196699512213963,0.000210972867467693,0.000225085741471163,0.000228628100208443,0.000228628100208443
"21",0.999771371899792,0.999771371899792,0.999771371899792,0.999771371899792,0.999771371899792,0.999771371899792,0.999771371899792,0.999771371899792
