"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",6.92877747570797e-08,6.57260581204076e-08,5.73505276631449e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"2",7.86683002260489e-08,7.59182663495583e-08,7.7199158483293e-08,2.1112399346855e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"3",6.76573451890671e-08,7.03613211409147e-08,6.17013653071208e-08,6.78035323248859e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"4",9.12686674358542e-08,9.33135036819045e-08,9.57094330794361e-08,8.44748949782925e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"5",1.02388369669749e-07,9.83173897337112e-08,8.662796513528e-08,7.94470414904618e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"6",9.75473289956168e-08,9.53984399152332e-08,1.11301851240258e-07,9.67336596140846e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"7",1.2787217432637e-07,1.30469911485331e-07,1.30428914411958e-07,1.23509751887468e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"8",1.04058629369633e-07,1.06776643106612e-07,1.10502366422881e-07,1.18364985882051e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"9",1.25604072304168e-07,1.24977248841601e-07,1.24310042744857e-07,1.39090388029081e-07,7.51284879916602e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"10",1.28507683407892e-07,1.2783966407167e-07,1.25885222264909e-07,1.22363871231291e-07,1.75413196145188e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"11",1.6557736324704e-07,1.62357371960353e-07,1.57819156272394e-07,1.41167957386386e-07,9.47083315240791e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"12",2.14900381974406e-07,2.19144898872204e-07,2.12193480869498e-07,1.95546815791811e-07,1.57370057530246e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"13",2.461533392134e-07,2.46783275018033e-07,2.48015828510709e-07,2.2703361317032e-07,1.97655159761185e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"14",2.72964887277952e-07,2.73114880051165e-07,2.72824838748152e-07,2.89989158789388e-07,2.27698633340436e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"15",3.88466909656479e-07,3.87277468428074e-07,3.80303849610827e-07,3.28919507411262e-07,2.54389528305618e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"16",5.73363886194731e-07,5.73836422453382e-07,5.8039371798101e-07,5.64932331555217e-07,3.62925868019874e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"17",8.34439465600521e-07,8.3306888597973e-07,8.12757386165086e-07,7.4637061194987e-07,5.10698532699247e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"18",1.93222133199918e-06,1.93357256167755e-06,1.89939690023743e-06,1.77630892748476e-06,1.02294571701327e-06,3.27894055456452e-08,7.38003785369016e-09,7.38003785369016e-09
"19",7.0953300194526e-06,7.08516884470478e-06,7.04941959106634e-06,6.26315077336252e-06,2.92586668191918e-06,9.88008372078777e-07,7.38003785369016e-09,7.38003785369016e-09
"20",0.000123408766072909,0.000123421620947614,0.000123530902406992,0.000124731343743667,0.00013028669102185,0.000134978785582069,0.000135984823283986,0.000135984823283986
"21",0.999864015176716,0.999864015176716,0.999864015176716,0.999864015176716,0.999864015176716,0.999864015176716,0.999864015176716,0.999864015176716
