"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1.66176751153468e-07,1.56625407992325e-07,1.35113792865648e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"2",1.84932325996724e-07,1.79992765688171e-07,1.83467680968503e-07,4.30217126038071e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"3",1.58944460826917e-07,1.63791235184372e-07,1.45182578605042e-07,1.59355406364072e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"4",2.13156644243975e-07,2.18731512332295e-07,2.23531676568232e-07,2.00897600682183e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"5",2.34919404249501e-07,2.25553408934997e-07,2.02858222494386e-07,1.89131199042817e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"6",2.28393616868887e-07,2.23550173377289e-07,2.54331648884332e-07,2.27682234998555e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"7",2.97845263709296e-07,3.04660028215831e-07,3.05949882348017e-07,2.8324157910116e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"8",2.48685136730203e-07,2.53799438083608e-07,2.61396488470683e-07,2.82603842397772e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"9",2.97848942351709e-07,2.96034100669293e-07,2.94790474704256e-07,3.24209041665681e-07,7.79400623335567e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"10",3.0964375225968e-07,3.08333179111076e-07,3.03598430024533e-07,2.95334008480496e-07,3.31907712948861e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"11",3.89147010702417e-07,3.83711017184085e-07,3.74827439466251e-07,3.40063095467372e-07,2.27756510956978e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"12",5.02590532873653e-07,5.10383573150431e-07,4.93199541568931e-07,4.59391329542058e-07,3.79140308261625e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"13",5.68285489114371e-07,5.69678915625945e-07,5.73710341350304e-07,5.30772056670799e-07,4.69776186628517e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"14",6.4559536107962e-07,6.46032483992764e-07,6.45455055678504e-07,6.77547740330023e-07,5.44852855962345e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"15",8.92141920249244e-07,8.89768517414511e-07,8.75909002404879e-07,7.78141191614355e-07,6.17226722035256e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"16",1.30968626018076e-06,1.310453587887e-06,1.32223685297495e-06,1.28755850643566e-06,8.56786291874757e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"17",1.91115208264509e-06,1.90789071327454e-06,1.86797542220536e-06,1.71503227568032e-06,1.21037640162144e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"18",4.33587397357332e-06,4.33917376853039e-06,4.26346279496337e-06,3.98940243503841e-06,2.35138073394811e-06,6.75480639263899e-08,7.38003785369016e-09,7.38003785369016e-09
"19",1.55022056829983e-05,1.547946331349e-05,1.54021657464418e-05,1.37852713874553e-05,6.62818317908267e-06,2.37755859312643e-06,7.38003785369016e-09,7.38003785369016e-09
"20",0.00021652517155053,0.000216554769022198,0.000216793233089349,0.000219346359480913,0.000231536891891608,0.000242351828861772,0.000244782175443117,0.000244782175443117
"21",0.999755217824557,0.999755217824557,0.999755217824557,0.999755217824557,0.999755217824557,0.999755217824557,0.999755217824557,0.999755217824557
