"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1.44250887977528e-06,1.33707728368441e-06,1.123770877356e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"2",1.27890176478277e-06,1.3598302704882e-06,1.44926368351919e-06,4.09073449842232e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"3",1.54528958889187e-06,1.38995523304424e-06,1.28865833867259e-06,1.10304156633456e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"4",1.86722542974408e-06,2.03431045591022e-06,2.10063051920753e-06,1.6269776860591e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"5",1.97920371338583e-06,1.95876765059403e-06,1.88301572408672e-06,2.01210548893535e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"6",1.90199844755169e-06,1.83013296297001e-06,1.61817637991679e-06,2.1411597771192e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"7",2.46793950742704e-06,2.5542274895042e-06,2.7179032204014e-06,1.99068036384572e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"8",2.67560744965596e-06,2.67625928773804e-06,2.7548832933862e-06,2.71583834319514e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"9",2.13889077045701e-06,2.13123986492828e-06,2.06505978132322e-06,2.84574539920742e-06,9.83534012982106e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"10",2.96763946716108e-06,2.89306697156985e-06,2.87583597372876e-06,2.34690012249293e-06,2.28945576966757e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"11",3.35287828639886e-06,3.43402262140846e-06,3.51164852507312e-06,3.32989267191878e-06,1.66105072187348e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"12",3.78238664957771e-06,3.78080119373233e-06,3.66838741523672e-06,3.8662691857666e-06,3.73256202473623e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"13",3.43842542500362e-06,3.36434181089609e-06,3.38245931049067e-06,3.85100857877453e-06,3.90158866761211e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"14",5.26112783399227e-06,5.33593552125887e-06,5.39700696178053e-06,4.73280559668715e-06,4.83269846597432e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"15",6.89380375832037e-06,6.89781316385877e-06,6.81841850436811e-06,6.73615352237539e-06,6.01055322606973e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"16",6.74596985104923e-06,6.66710141378731e-06,6.66348223414715e-06,7.4986322551418e-06,6.16904475780804e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"17",1.17968856916885e-05,1.17933451852846e-05,1.1976771294639e-05,1.01141597117507e-05,9.3169055389567e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"18",2.13545629161179e-05,2.13581788590154e-05,2.10304331139014e-05,2.05368562678161e-05,1.52408246667675e-05,3.0352139536333e-07,7.38003785369016e-09,7.38003785369016e-09
"19",7.28876046352425e-05,7.28521612714117e-05,7.24968791699332e-05,6.65961719291104e-05,3.47556434591414e-05,1.94732153036813e-05,7.38003785369016e-09,7.38003785369016e-09
"20",0.00051833422243155,0.000518464503986689,0.000519290388176606,0.000529652220543547,0.000588194379748909,0.000654210875155216,0.000673972851778554,0.000673972851778554
"21",0.999326027148221,0.999326027148221,0.999326027148221,0.999326027148221,0.999326027148221,0.999326027148221,0.999326027148221,0.999326027148221
