"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",2.76439237281321e-07,2.5887758814282e-07,2.21804840432847e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"2",2.84652184576727e-07,2.84623263523976e-07,2.92732523430644e-07,6.99575433718153e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"3",2.60237888134872e-07,2.58621991878356e-07,2.36905234340164e-07,2.51437577338227e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"4",3.33422102822611e-07,3.46126489659079e-07,3.49933408184444e-07,3.18461536605886e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"5",3.5522304729871e-07,3.43311486244748e-07,3.25614580353861e-07,3.16345632631288e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"6",3.53061615188405e-07,3.47047017548379e-07,3.65392698510226e-07,3.62652474542536e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"7",4.48908588391274e-07,4.60113055626702e-07,4.68702821048137e-07,4.12742052918356e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"8",4.11797262220598e-07,4.15206815967489e-07,4.23659546156208e-07,4.51575108985065e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"9",4.53571124601721e-07,4.5006976109278e-07,4.48638661917108e-07,4.94057735761407e-07,8.3128550404071e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"10",5.01802373635551e-07,4.99290601676213e-07,4.91782249418874e-07,4.70603459458751e-07,5.01414739824039e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"11",5.904748590153e-07,5.9069953300152e-07,5.86628152976155e-07,5.49547838126956e-07,3.63549898645617e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"12",7.37284518699984e-07,7.41674095838156e-07,7.15765525776837e-07,6.8962858444038e-07,6.12367956589461e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"13",7.96406813388904e-07,7.9608207983732e-07,8.0465146636301e-07,7.74953244097724e-07,7.22582241463596e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"14",9.77000395736116e-07,9.79314554608478e-07,9.7834486290982e-07,9.84937538626015e-07,8.47923956723185e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"15",1.25367637931025e-06,1.25254240042069e-06,1.23978330397224e-06,1.17069406811347e-06,9.87510398736742e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"16",1.7395446668305e-06,1.73754934188398e-06,1.74365340454576e-06,1.72265907092931e-06,1.25696521450698e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"17",2.59708931711665e-06,2.59314625592814e-06,2.5630510057481e-06,2.33438581131922e-06,1.79617763690847e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"18",5.52697279173273e-06,5.53108599796322e-06,5.44099959733645e-06,5.11283788147395e-06,3.21817998619938e-06,9.35991088342288e-08,7.38003785369016e-09,7.38003785369016e-09
"19",1.87968194119081e-05,1.87704988688353e-05,1.86768451764924e-05,1.69604008488448e-05,8.63973589112369e-06,3.61749131821441e-06,7.38003785369016e-09,7.38003785369016e-09
"20",0.000201613053493882,0.000201651556872095,0.00020193254901186,0.000204852180026334,0.000219744950259024,0.000234470887001211,0.000238167217352553,0.000238167217352553
"21",0.999761832782648,0.999761832782648,0.999761832782648,0.999761832782648,0.999761832782648,0.999761832782648,0.999761832782648,0.999761832782648
