"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",3.37427658636931e-08,3.22344712511624e-08,2.86671936110722e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"2",3.78317857973631e-08,3.66202821861186e-08,3.7165236113927e-08,1.32189672291651e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"3",3.31171152877214e-08,3.43071100948339e-08,3.05414325801477e-08,3.31660109669448e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"4",4.33149038093378e-08,4.41811579615643e-08,4.52236701046052e-08,4.02877831415063e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"5",4.8201055587733e-08,4.64467684403134e-08,4.13145124789371e-08,3.81465567617465e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"6",4.598931093795e-08,4.5061990941718e-08,5.2046070646147e-08,4.56343633412512e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"7",5.90895516837893e-08,6.01889129188214e-08,6.01426991431415e-08,5.73099939326615e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"8",4.87148629067364e-08,4.99120062100428e-08,5.15429437807868e-08,5.48386375645139e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"9",5.79711180986053e-08,5.77083366210446e-08,5.74146113697862e-08,6.39366372879427e-08,7.43525014852042e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"10",5.91401797201413e-08,5.88462318028009e-08,5.80063643006449e-08,5.64800285375554e-08,1.17121426753838e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"11",7.52550837798345e-08,7.38245160363157e-08,7.18397945541537e-08,6.45771115090944e-08,4.46336399355614e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"12",9.65396897042027e-08,9.84134536225282e-08,9.5441825225698e-08,8.81543475285749e-08,7.15408428927097e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"13",1.10141565895752e-07,1.10411760403908e-07,1.1091896160629e-07,1.01768390160528e-07,8.89636227476029e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"14",1.21421287512747e-07,1.21485521722944e-07,1.21350505878888e-07,1.28903561364664e-07,1.01794988854171e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"15",1.7165996886584e-07,1.71141880664305e-07,1.68085538571158e-07,1.45461777076857e-07,1.13073698301298e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"16",2.5154904808219e-07,2.51756687163031e-07,2.54659011318572e-07,2.47996780345518e-07,1.60099524620825e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"17",3.64265979883036e-07,3.63678573554791e-07,3.54760277309363e-07,3.26090188705428e-07,2.23593029929836e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"18",8.40288826440273e-07,8.40865894574995e-07,8.26063368239483e-07,7.72739955933418e-07,4.45451402461289e-07,1.83106650935976e-08,7.38003785369016e-09,7.38003785369016e-09
"19",3.0868308532822e-06,3.08243814770589e-06,3.0668642976923e-06,2.72225082976854e-06,1.26893699544783e-06,4.28065829191399e-07,7.38003785369016e-09,7.38003785369016e-09
"20",5.96129397813307e-05,5.96184810305928e-05,5.96659564199448e-05,6.01896627754603e-05,6.26017292936254e-05,6.46261675966722e-05,6.50577840152498e-05,6.50577840152498e-05
"21",0.999934942215985,0.999934942215985,0.999934942215985,0.999934942215985,0.999934942215985,0.999934942215985,0.999934942215985,0.999934942215985
