"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",2.23490932131041e-07,2.10598156662875e-07,1.8135148815219e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"2",2.50584128839925e-07,2.43283155277565e-07,2.47905917607059e-07,5.57884324750345e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"3",2.14309659253188e-07,2.214987810005e-07,1.95345684749511e-07,2.15076090102368e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"4",2.8941221515641e-07,2.9688128087577e-07,3.03854872271158e-07,2.71948894291424e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"5",3.20515070194764e-07,3.07473186054348e-07,2.74857564909304e-07,2.55274761655601e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"6",3.10697678994518e-07,3.03915942864663e-07,3.48168368589293e-07,3.09016091302146e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"7",4.06988133560569e-07,4.16290495215656e-07,4.17709673936732e-07,3.87816377349815e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"8",3.369473231164e-07,3.44343918918585e-07,3.55095569557582e-07,3.84257976640306e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"9",4.06151667174381e-07,4.03736029345094e-07,4.01925689819835e-07,4.43102352249498e-07,7.92230320050933e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"10",4.20749891091628e-07,4.18883126762e-07,4.12402317833692e-07,4.01149139539204e-07,4.2571799793471e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"11",5.32655217576581e-07,5.24583388369726e-07,5.11729449234943e-07,4.62597155122967e-07,3.08343205889335e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"12",6.90003428017426e-07,7.01330434332722e-07,6.77754808708615e-07,6.29883672262545e-07,5.16146309936228e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"13",7.8309505937094e-07,7.85089226319092e-07,7.90348253950876e-07,7.29060254452256e-07,6.4250360448514e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"14",8.85529404366202e-07,8.86088535806283e-07,8.85421007433021e-07,9.32058106749176e-07,7.45247648058894e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"15",1.23282634354341e-06,1.22938672057255e-06,1.20959102503297e-06,1.0688792872997e-06,8.4292521505655e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"16",1.81524306867202e-06,1.81644305171321e-06,1.83361370896599e-06,1.78479835482443e-06,1.17837015539989e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"17",2.64822220499855e-06,2.64369591956836e-06,2.58670079025729e-06,2.37501294379269e-06,1.66513871598423e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"18",6.03532900702939e-06,6.03988978096018e-06,5.93396331746198e-06,5.55168325517638e-06,3.25766654612371e-06,9.03670624086329e-08,7.38003785369016e-09,7.38003785369016e-09
"19",2.16480698813688e-05,2.16162491035212e-05,2.15085387720958e-05,1.92387120260207e-05,9.21395381682627e-06,3.26701296319483e-06,7.38003785369016e-09,7.38003785369016e-09
"20",0.00028854045493157,0.000288581615011886,0.000288914996965459,0.000292487780036866,0.000309511445622443,0.00032450843457691,0.000327851054526806,0.000327851054526806
"21",0.999672148945474,0.999672148945474,0.999672148945474,0.999672148945474,0.999672148945474,0.999672148945474,0.999672148945474,0.999672148945474
