"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1.17778162505977e-07,1.12507240031416e-07,9.7346664885575e-08,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"2",1.44089673001374e-07,1.34457040561354e-07,1.37163695391561e-07,3.06500265726178e-08,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"3",1.23989620744259e-07,1.33111111442605e-07,1.07469928601589e-07,1.21361355331925e-07,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"4",1.84339897511703e-07,1.87718479958638e-07,1.94440343515567e-07,1.52844395930104e-07,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"5",2.24929151797621e-07,2.15140569301104e-07,1.74599980525832e-07,1.47291365243197e-07,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"6",1.94557581654017e-07,1.89561393362066e-07,2.4447048198927e-07,1.93577419513684e-07,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"7",2.72619983743191e-07,2.75722309722544e-07,2.72302625971628e-07,2.75566516480717e-07,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"8",2.03139213673954e-07,2.13311124678626e-07,2.25849028751999e-07,2.29595630637196e-07,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"9",2.47075956978113e-07,2.46458741975142e-07,2.4406139036163e-07,3.0373457463305e-07,7.47766435858324e-09,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"10",2.46456886147906e-07,2.43874329772753e-07,2.3908479742036e-07,2.28346531617718e-07,2.60789733185471e-08,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"11",3.54539683768756e-07,3.41336241790252e-07,3.27227399225005e-07,2.74887254671635e-07,1.70151673428857e-07,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"12",4.74992390961622e-07,4.9111703003749e-07,4.77621532264874e-07,4.24863700041233e-07,3.12513399084387e-07,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"13",5.69013496086118e-07,5.69972314198395e-07,5.69802503862869e-07,5.04696789097034e-07,4.17817929567836e-07,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"14",6.03730159115778e-07,6.04253536531263e-07,6.01966457308955e-07,6.62357332338569e-07,4.75977920118385e-07,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"15",9.41622240292538e-07,9.38415411944391e-07,9.14617773097172e-07,7.2685885197997e-07,5.13175789802153e-07,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"16",1.41049381604711e-06,1.4117483100107e-06,1.43777122074586e-06,1.40422064606205e-06,8.04947047085423e-07,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"17",2.07834557917171e-06,2.07564588885383e-06,2.00449708769241e-06,1.83268744163657e-06,1.14372840752195e-06,7.38003785369015e-09,7.38003785369015e-09,7.38003785369015e-09
"18",5.10900884191177e-06,5.11133090149293e-06,5.01972180335577e-06,4.68573527876264e-06,2.52961381035338e-06,6.71377351735204e-08,7.38003785369015e-09,7.38003785369015e-09
"19",2.01691083347132e-05,2.01430155981593e-05,2.00395973845933e-05,1.75271037788035e-05,7.57411761042999e-06,2.14616155193877e-06,7.38003785369015e-09,7.38003785369015e-09
"20",0.000332797726051157,0.000332828859147159,0.000333137944621423,0.000336733797793777,0.000352432916193085,0.000364128796790359,0.000366327336001764,0.000366327336001764
"21",0.999633672663998,0.999633672663998,0.999633672663998,0.999633672663998,0.999633672663998,0.999633672663998,0.999633672663998,0.999633672663998
