"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1.32107503141379e-06,1.22593892818559e-06,1.03278881165107e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"2",1.18991823175435e-06,1.25528063830873e-06,1.33117343329617e-06,3.64465620549163e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"3",1.38326613255008e-06,1.2596367641941e-06,1.16879374172639e-06,1.038235992519e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"4",1.67811969668178e-06,1.81643243966475e-06,1.86618117808369e-06,1.48347914443895e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"5",1.77964058694952e-06,1.75538921805096e-06,1.69348439199054e-06,1.78687483577618e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"6",1.71902544548268e-06,1.66258097587309e-06,1.50311471929724e-06,1.9127508845277e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"7",2.21463954578362e-06,2.28774283678481e-06,2.42161704998466e-06,1.82519841998336e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"8",2.36580237854014e-06,2.36692953623878e-06,2.43097783858503e-06,2.41684630158649e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"9",1.97275565649741e-06,1.96372186433212e-06,1.91429743248022e-06,2.54191781237283e-06,1.02359707430977e-08,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"10",2.65439857822874e-06,2.59584166581484e-06,2.57574636587161e-06,2.15697215343588e-06,2.10585892634791e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"11",2.99672237819921e-06,3.06243647463856e-06,3.12351353931288e-06,2.96553248911024e-06,1.55180929820981e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"12",3.42168149661545e-06,3.42036298478327e-06,3.31607353873678e-06,3.45836282474381e-06,3.32316822270942e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"13",3.19409719385024e-06,3.13638226701024e-06,3.15789435468952e-06,3.50288230625941e-06,3.52623376749786e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"14",4.75265870310579e-06,4.81156576878848e-06,4.854963375742e-06,4.33878821368947e-06,4.33299552452016e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"15",6.14003432160555e-06,6.14424012720461e-06,6.07883911836614e-06,6.0031031217973e-06,5.3434348609271e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"16",6.33972251031751e-06,6.27649138831825e-06,6.27305669954247e-06,6.90288426745121e-06,5.63064444456454e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"17",1.08173841869062e-05,1.08127417557027e-05,1.09393627892212e-05,9.35378220301697e-06,8.44202459289303e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
"18",1.99802357640255e-05,1.9985003575335e-05,1.968150045708e-05,1.90874633173489e-05,1.38738709434371e-05,2.99241390060512e-07,7.38003785369016e-09,7.38003785369016e-09
"19",6.77139046013658e-05,6.76707904763e-05,6.73372500501642e-05,6.18520836505481e-05,3.23857943498435e-05,1.75788800214168e-05,7.38003785369016e-09,7.38003785369016e-09
"20",0.000496850348897307,0.000496975921651652,0.000497784802451359,0.000507486427740172,0.000561795593166371,0.000622481849282191,0.000640345210617961,0.000640345210617961
"21",0.999359654789382,0.999359654789382,0.999359654789382,0.999359654789382,0.999359654789382,0.999359654789382,0.999359654789382,0.999359654789382
