"V1","V2","V3","V4","V5","V6","V7","V8"
21.05,19.05,15.05,0.05,0.05,0.05,0.05,0.05
16.05,18.05,20.05,4.05,0.05,0.05,0.05,0.05
11.05,8.05,8.05,15.05,0.05,0.05,0.05,0.05
17.05,19.05,19.05,18.05,0.05,0.05,0.05,0.05
9.05,10.05,9.05,15.05,0.05,0.05,0.05,0.05
15.05,15.05,17.05,15.05,0.05,0.05,0.05,0.05
25.05,25.05,26.05,15.05,0.05,0.05,0.05,0.05
27.05,26.05,24.05,28.05,0.05,0.05,0.05,0.05
30.05,30.05,28.05,27.05,0.05,0.05,0.05,0.05
29.05,30.05,31.05,34.05,2.05,0.05,0.05,0.05
35.05,34.05,35.05,32.05,26.05,0.05,0.05,0.05
47.05,47.05,44.05,37.05,26.05,0.05,0.05,0.05
49.05,49.05,50.05,46.05,29.05,0.05,0.05,0.05
45.05,44.05,46.05,57.05,47.05,0.05,0.05,0.05
47.05,49.05,47.05,54.05,63.05,0.05,0.05,0.05
78.05,78.05,78.05,76.05,81.05,0.05,0.05,0.05
118.05,117.05,116.05,107.05,85.05,0.05,0.05,0.05
230.05,231.05,226.05,208.05,138.05,5.05,0.05,0.05
667.05,667.05,668.05,605.05,377.05,191.05,0.05,0.05
4323.05,4323.05,4332.05,4446.05,4965.05,5643.05,5839.05,5839.05
6769193.95,6769193.95,6769193.95,6769193.95,6769193.95,6769193.95,6769193.95,6769193.95
