"V1","V2","V3","V4","V5","V6","V7","V8"
3.10699593640356e-06,2.81179442225595e-06,2.22139139396074e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
2.36899215103454e-06,2.66419366518215e-06,2.95939517932975e-06,5.97783066148903e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
1.63098836566553e-06,1.18818609444412e-06,1.18818609444412e-06,2.22139139396074e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
2.51659290810834e-06,2.81179442225595e-06,2.81179442225595e-06,2.66419366518215e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
1.33578685151792e-06,1.48338760859172e-06,1.33578685151792e-06,2.22139139396074e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
2.22139139396074e-06,2.22139139396074e-06,2.51659290810834e-06,2.22139139396074e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
3.69739896469877e-06,3.69739896469877e-06,3.84499972177257e-06,2.22139139396074e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
3.99260047884638e-06,3.84499972177257e-06,3.54979820762497e-06,4.14020123592018e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
4.43540275006779e-06,4.43540275006779e-06,4.14020123592018e-06,3.99260047884638e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
4.28780199299398e-06,4.43540275006779e-06,4.58300350714159e-06,5.025805778363e-06,3.02581552001297e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
5.1734065354368e-06,5.025805778363e-06,5.1734065354368e-06,4.73060426421539e-06,3.84499972177257e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
6.94461562032244e-06,6.94461562032244e-06,6.50181334910103e-06,5.46860804958441e-06,3.84499972177257e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
7.23981713447005e-06,7.23981713447005e-06,7.38741789154385e-06,6.79701486324864e-06,4.28780199299398e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
6.64941410617483e-06,6.50181334910103e-06,6.79701486324864e-06,8.42062319106047e-06,6.94461562032244e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
6.94461562032244e-06,7.23981713447005e-06,6.94461562032244e-06,7.97782091983906e-06,9.30622773350329e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
1.15202390896103e-05,1.15202390896103e-05,1.15202390896103e-05,1.12250375754627e-05,1.19630413608317e-05,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
1.74242693725625e-05,1.72766686154887e-05,1.71290678584149e-05,1.58006610447506e-05,1.2553444389127e-05,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
3.39555541648284e-05,3.41031549219022e-05,3.33651511365332e-05,3.07083375092048e-05,2.03762845140385e-05,7.45383823222706e-07,7.38003785369016e-09,7.38003785369016e-09
9.84570850060804e-05,9.84570850060804e-05,9.86046857631542e-05,8.93058380675046e-05,5.56528654546775e-05,2.81991246389501e-05,7.38003785369016e-09,7.38003785369016e-09
0.000638085452867905,0.000638085452867905,0.000639413859681569,0.000656240345987983,0.000732845138909287,0.000832918452205325,0.00086184820059179,0.00086184820059179
0.999138151799408,0.999138151799408,0.999138151799408,0.999138151799408,0.999138151799408,0.999138151799408,0.999138151799408,0.999138151799408
