"V1","V2","V3","V4","V5","V6","V7","V8"
2.36899215103454e-06,2.07379063688693e-06,1.92618987981313e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
2.51659290810834e-06,2.81179442225595e-06,2.66419366518215e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
1.63098836566553e-06,1.48338760859172e-06,1.48338760859172e-06,3.40219745055116e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
3.25459669347736e-06,3.40219745055116e-06,2.95939517932975e-06,1.63098836566553e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
4.43540275006779e-06,4.14020123592018e-06,4.43540275006779e-06,3.25459669347736e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
3.10699593640356e-06,3.25459669347736e-06,3.10699593640356e-06,3.84499972177257e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
2.81179442225595e-06,2.81179442225595e-06,2.81179442225595e-06,4.14020123592018e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
2.51659290810834e-06,2.66419366518215e-06,3.10699593640356e-06,3.25459669347736e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
4.28780199299398e-06,3.84499972177257e-06,3.99260047884638e-06,3.10699593640356e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
5.025805778363e-06,5.1734065354368e-06,4.43540275006779e-06,4.28780199299398e-06,7.45383823222706e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
3.99260047884638e-06,4.28780199299398e-06,5.025805778363e-06,5.1734065354368e-06,3.40219745055116e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
4.14020123592018e-06,3.84499972177257e-06,3.54979820762497e-06,4.43540275006779e-06,6.05901107787962e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
4.87820502128919e-06,4.73060426421539e-06,4.87820502128919e-06,3.69739896469877e-06,6.20661183495342e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
8.42062319106047e-06,8.71582470520808e-06,8.56822394813427e-06,9.01102621935568e-06,6.20661183495342e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
7.53501864861765e-06,7.53501864861765e-06,7.53501864861765e-06,7.53501864861765e-06,7.38741789154385e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
9.6014292476509e-06,9.7490300047247e-06,9.30622773350329e-06,9.6014292476509e-06,8.56822394813427e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
1.84574746720791e-05,1.84574746720791e-05,1.80146724008577e-05,1.72766686154887e-05,1.22582428749794e-05,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
3.10035390233524e-05,3.08559382662786e-05,3.07083375092048e-05,2.77563223677287e-05,2.21474935989242e-05,8.92984580296509e-07,7.38003785369016e-09,7.38003785369016e-09
9.93426895485232e-05,9.91950887914494e-05,9.78666819777852e-05,9.03390433670212e-05,5.13724434995372e-05,2.93799306955405e-05,7.38003785369016e-09,7.38003785369016e-09
0.000652993129332359,0.000653288330846507,0.000655945144473835,0.000670557619424142,0.000747900416130814,0.000841922098386827,0.000872180253586957,0.000872180253586957
0.999127819746413,0.999127819746413,0.999127819746413,0.999127819746413,0.999127819746413,0.999127819746413,0.999127819746413,0.999127819746413
