"V1","V2","V3","V4","V5","V6","V7","V8"
11.05,10.05,9.05,0.05,0.05,0.05,0.05,0.05
9.05,10.05,11.05,5.05,0.05,0.05,0.05,0.05
10.05,9.05,7.05,11.05,0.05,0.05,0.05,0.05
10.05,11.05,11.05,8.05,0.05,0.05,0.05,0.05
11.05,10.05,10.05,11.05,0.05,0.05,0.05,0.05
16.05,15.05,15.05,10.05,0.05,0.05,0.05,0.05
22.05,24.05,23.05,16.05,0.05,0.05,0.05,0.05
10.05,10.05,12.05,24.05,0.05,0.05,0.05,0.05
21.05,21.05,22.05,15.05,0.05,0.05,0.05,0.05
15.05,15.05,13.05,18.05,2.05,0.05,0.05,0.05
14.05,13.05,13.05,16.05,14.05,0.05,0.05,0.05
35.05,36.05,36.05,19.05,22.05,0.05,0.05,0.05
31.05,30.05,30.05,38.05,27.05,0.05,0.05,0.05
22.05,23.05,23.05,27.05,38.05,0.05,0.05,0.05
49.05,48.05,46.05,40.05,26.05,0.05,0.05,0.05
53.05,53.05,54.05,57.05,46.05,0.05,0.05,0.05
102.05,101.05,100.05,85.05,67.05,0.05,0.05,0.05
201.05,201.05,195.05,183.05,115.05,1.05,0.05,0.05
604.05,603.05,601.05,566.05,318.05,145.05,0.05,0.05
4098.05,4101.05,4113.05,4195.05,4669.05,5198.05,5344.05,5344.05
6769688.95,6769688.95,6769688.95,6769688.95,6769688.95,6769688.95,6769688.95,6769688.95
