"V1","V2","V3","V4","V5","V6","V7","V8"
8.05,8.05,7.05,0.05,0.05,0.05,0.05,0.05
18.05,15.05,11.05,0.05,0.05,0.05,0.05,0.05
13.05,14.05,18.05,10.05,0.05,0.05,0.05,0.05
11.05,12.05,13.05,21.05,0.05,0.05,0.05,0.05
12.05,12.05,10.05,10.05,0.05,0.05,0.05,0.05
15.05,12.05,12.05,14.05,0.05,0.05,0.05,0.05
15.05,19.05,21.05,16.05,0.05,0.05,0.05,0.05
13.05,11.05,10.05,17.05,0.05,0.05,0.05,0.05
24.05,24.05,22.05,15.05,0.05,0.05,0.05,0.05
26.05,27.05,29.05,22.05,2.05,0.05,0.05,0.05
15.05,16.05,16.05,29.05,14.05,0.05,0.05,0.05
28.05,26.05,24.05,18.05,28.05,0.05,0.05,0.05
33.05,35.05,36.05,31.05,25.05,0.05,0.05,0.05
53.05,52.05,51.05,45.05,35.05,0.05,0.05,0.05
47.05,46.05,48.05,58.05,44.05,0.05,0.05,0.05
81.05,82.05,82.05,76.05,44.05,0.05,0.05,0.05
83.05,83.05,84.05,83.05,80.05,0.05,0.05,0.05
193.05,194.05,187.05,185.05,130.05,4.05,0.05,0.05
628.05,626.05,624.05,567.05,305.05,142.05,0.05,0.05
4034.05,4036.05,4045.05,4133.05,4643.05,5204.05,5350.05,5350.05
6769682.95,6769682.95,6769682.95,6769682.95,6769682.95,6769682.95,6769682.95,6769682.95
